0,1
Comments,"Czl + Silcrete, Mixed sil + fer Zones. Silcrete, Czl + fer Saprolite"
Comment,d
Comments,D
Gen_Desc1,DAC
Comment,"""Dac and vbx alternating layers grade into each other, clastic sections are characterised by pb clasts, that are missing from the clear dac units. Wispy / patchy weak to mod sericite alt in locations assoc w dac only"""
Comment,dac as above
Comment,"""DAC AS BEFORE. BECOMING CG AND STILL CLASTIC, MASS FLOW, MTX"""
Comment,"""Dac as in 1014.5 to 1018.45m, but fsph slightly less ghosted and picked out by mod clt alt and generally show some euhedral shape. Some bx assoc w/ vn's. pink and brown bi, poss musc ?, alt inc d/h from 1025m"""
Comment,DAC BRECCIATED AT LOWER CONTACT
Comment,DAC breccia with commmon stretched subrounded siliceous clasts.
Comment,"""dac bx and dacite?, mod-strong foliated; elongated pebble bx zones; some fs visible"""
Comment,"""DAC BX & COHERENT FLOWS, MOD-STRONG SER& CLT ALT"""
Comment,"""Dac bx, qzph clasts to 100mm in a si-clt altered matrix, decreasing brecciation downhole, increased si-py downhole"""
Comment,DAC CLASTS
Comment,"""DAC clasts to 20cm, light and dark coloured"""
Comment,"""DAC DYKE, CLT ALT FELS ON EDGE & LARGE WHITE SER ALT FELS IN CENTRE"""
Comment,DAC finger
Comment,"""Dac flows, fsph txt. Pheno's typ.4-5mm but up to 8 - 10mm in size. Weathering int. decreasing d/h shear at 88m at 14 degree's to core axis. Pat v.w se alt around shear. Joints cly alt. Feox coated joint surfaces, some ca vns weath out."""
Comment,"""Dac flows onto slsts at bottom of unit, slst w/ mnr bedded sp, then overlain by fg HYBX into sdst. Spo + st py through dac fracs + bx. Est 5% Zn locally."""
Comment,dac fsph with well preserved ofteen Ca alt <3-4mm fs.  Some zones where fs less distinct or clt alt mostly in foliated zones. Numerous clt flecks and small patches
Comment,Dac in feo saprolitic clays
Comment,"""DAC INTRUSION WITH COMMON 2-4mm CLT BLEBS, SMALL GG6 INTERBED SLST SDBX WITH PY CCP"""
Comment,dacite?
Comment,DACITE AND DOLERITE SLIVERS
Comment,"""DACITE AS ABOVE, SOME CLASTS 20-100mm BUFF FSPH QZ DAC, ELONGATE CURVIPLANAR CLASTS PARALLEL FOLIATION"""
Comment,"""dacite brecc- fs phenos in matrix pink- & in some clasts, metasomatic growth of feldspars?, polymict breccia, 4 different clast types-all fs phyric, buff qtz(rhyolitic?) clasts grey reaction rims with matrix"""
Comment,dacite breccia
Comment,"""dacite breccia- 2 distinct clast types-I) light grey qz fs ph dacite, ii) dark grey fs phyric dacite >% of phenocrysts"""
Comment,DACITE BRECCIA FOR BASAL 3m
Comment,"""dacite breccia, monomict, clasts to 50mm, Fe on joints, fs phyric dacite matrix - m grey with clasts of lighter grey fs phyric dacite, matrix supported FeSN on joints"""
Comment,dacite breccia- poly mict occ bk clt
Comment,"""dacite breccia - polymict, py on joints, occ carb veins. 240m end of HQ"""
Comment,"""dacite breccia qz fs ph clasts<35mm monomict , elongate, carbonate on joints no Fe SN, clasts elongated and boudinaged, anastomosing carbonate(calcite veins)"""
Comment,"""dacite breccia-strongly foliated, iron staining on fol, no preserved veins, matrix fg 3mm+ elongated in fol, clasts angular up to 3mm-lighter gray than matrix, vuggy (ex carb)"""
Comment,"""Dacite bx, chloritic and silic clasts."""
Comment,DACITE BX/LAVA
Comment,"""DACITE BX, MOD CLT ALT, SPOTS OF SPHALERITE IN CLT, BANDS OF PY // FOL'N"""
Comment,"""DACITE BX, RIP CLASTS AND PUMICE, EPIDOTE ALT FROM 198-208, MUD INCLUSIONS AT 185, FELDS PHENOS ARE VERY EUHEDRAL.  COULD BE A SERIES OF DAC FLOWS."""
Comment,"""? Dacite, chlorite flecked / chlorite foliated, has BX appearance near base - hyaloclastite?"""
Comment,"""dacite clasts hosted in porphyritic, moderately foliated matrix"""
Comment,"""DACITE CLASTS IN DACITIC MATRIX, COMMON FELDSPAR PHENOS"""
Comment,"""Dacite clasts w/ poss, sed or rhyolitic like clasts, bnd si alt in a wavy form. Prob sed mtxs but to fg and alt to determine. Fine chert like layers show strong clt alt spots. Poss alt dac ??"""
Comment,Dacite ?? Completely altered to clt and carbonate
Comment,Dacite / dac sdst on foliated / elongated hyaloclastite.
Comment,"""dacite, fg elongated euhedra upto 10x4mm"""
Comment,"""Dacite, fine qtz and remnant feldspars."""
Comment,Dacite 'fingers'
Comment,"""DACITE FINING DOWN HOLE, COMMON AMYGDALES UP TO 10mm"""
Comment,"""dacite, fs <3-4mm partly Ca alt mostly well preserved.  Clt alt flecks and clt assoc with some Ca veins"""
Comment,"""dacite, fs gen <3mm some 4-5mm, well preserved, partly Ca alt.  Some patches Si/Se altn giving bx appearance locally"""
Comment,"""dacite, fs gen well preserved though extent of Ca altn variable. From 353.65 fs is clt/ca alt-ghosted and weakly stretched.  Clt alt of joint selvaedges-cracks-veins"""
Comment,dacite fsph; fs is ca/clt alt and commonly stretched in foliation.  Sub to euhedral cream coloured fs not apparent.  382-382.5m altn gives banded appearance and defines fol.
Comment,"""dacite, fs poorly preserved and strongly Ca alt, more obvious fs down ward as Ca alt decreases.  Patchy clt alt flecks poss after fs"""
Comment,dacite grading to a pebbly sandstone with dacite and rhyodacite lithic fragments
Comment,"""dacite hyaloclastite bx, FSPH clasts<70mm with common cuspate margins feld<3mm, SE in g'mass & shearing // clast margins, CLT in g'mass & frc patchy CLT of clasts, mnr pyr in stringer through g'mass"""
Comment,"""Dacite, locally non-competent / clayey."""
COMMENTS,dacite?monzanite?
Comment,"""dacite mottled chl/biot alt, mnr chl/carb spots"""
Comment,"""dacite, occ well preserved fs but mainly ghosted and/or Ca/clt alt and stretched in mod foliation"""
Comment,"""dacite? quartz grains <1mm, brecciated zones, rare ghosted feldspar"""
Comment,"""dacite, sericite bands locally, vague fs (arguable), fine qtz; vf py parallel to foliation"""
Comment,"""dacite, silica and chlorite clasts in dacitic matrix"""
Comment,"""dacite volcanic breccia, subrdd FSPH clasts<50mm, some FSPH in matrix, all feld<4mm, perv silic alt & patchy ser/epi obscure clast boundaries, ser/epi banded in part, top & bottom clast poor"""
Comment,"""dacite volc bx, subrdd FSPH<300mm pref silic/ser alt band clasts at base<150mm, bands chl or ser/silic alt matrix, xenolith?"""
Comment,"""dacite? Wispy and patchy chlorite alteration, no phenocrysts"""
Comment,DACITE WITH AUTO-BRECCIA TOP
Comment,DACITE WITH PALE DICITIC COBBLES
Comment,Dacite with small felsic inclusions; abundant ca veining in lower part.
Comment,"""Dacite with trace visible fs; looks relatively fine - med grained overall; massive, some fs and biotite altn near base."""
Comment,"""DACITIC BRECCIA, STRETCHED SI CLASTS UP TO 10mm"""
Comment,"""dacitic clastic/bx/sdst, some fs in some clasts"""
Comment,DACITIC HYALOCLASTITE. LARGE ALTERED CLASTS IN A MUDDY MATRIX.
Comment,"""dacitic, lithic, pebble breccia"""
Comment,Dacitic - looking top grading down to coarser base with more prounounced chloritic foliation.
Comments,"DACITIC PORPHYRY, light grey,  with feldspar laths"
Comments,"DACITIC PORPHYRY, massive, finer grained, pale grey at contact, chilled margins?"
Comments,"DACITIC PORPHYRY, massive, includes narrow mafic bands, qtz, feldspar phenocrysts"
Comments,"DACITIC PORPHYRY, mod deformed, weak bio alt, 20cm qtz-py vein at contact"
Comments,"DACITIC PORPHYRY, sharp contacts with qtz, feldspar phenocrysts"
Comments,DACITIC VOLCANIC
Comments,"DACITIC VOLCANIC.(only from Ti/Zr:20-40) Looks like very fine grained basalt grading into a Co, Aa rock with Bi, Cl. Wkl fol in Co aa. Has strange veins or altered sections vf gr. with black speckled mineral- non magnetic. Aa may be wm (check-RB)"
Comments,"DACITIC VOLCANIC, or sheared porphyry"
Comment,"""DAC OR DLT, LOTS OF QTZ VEINS, QTZ RICH BUT NOT PHYRIC"""
Comment,"""Dac, poss amy's flow bnd'd txt w/ clt alt, poss sed infill. Similar to prev litho."""
Comment,dac sdst/pebble sdst at top with chlor granules//fol grading down to coarser bx appaerance. Poss dur to effects of foliation but some definite (minor) bx locally; rare vague fs outlines; qtz <2mm
Comment,DAC/SED?
Comment,"""Dac, slightly qzph generally v small < 1mm, alt overprinting pepperite like txt, mass clt alt spots."""
Comment,"""DAC. SOME FG BEDS. MORE CLASTIC, MASS FLOW MTBX?"""
Comment,DAC. SOME FG BEDS. SOME CLASTS
Comment,DAC. SOME MG BEDS
Comment,"""Dac, sparse 2-7mm gen well pres, rarely clt-ca alt fs"""
Comment,"""Dac, sparse fs initially well pres, 1-9mm cream/yellow but from 273.6 fs is gen white, part Ca alt and ghosted or stretched in weak fol.  Minor clt phenos."""
Comment,dac volc bx ang FSPH clasts (difficult to see max size in small core); patchy str ser alt; ser/silic or chl alt clasts with patchy chl alt in g'mass; FSPH clasts I/p - feld<4mm carb alt I/p
Comment,"""dac volc bx includes bombs"""" <500mm with chilled silic/ser margins; FSPH clasts feld<7mm; wk wispy-dissem chl alt in g'mass. END OF HQ"""""""
Comment,dac volc bx of clast supp FSPH Si/Se alt clasts<400mm in FSPH g'mass; some clasts with chilled margins; well pres FSPH feld<5mm Se(Ca) alt I/p; 245.8 stronger perv Se alt on qtz vn selv
Comment,"""Dac w/ dec clast size and abundance d/h . Clasts range from cb to pb then grade out to a fairly coarse sandy txt from clt alt. Very elongated phenos that are strongly clt alt, qtz inc, amount d/h to contact."""
Comment,"""Dac w distinct continuous grain size, possible grad contact."""
Comment,Dac w extensive fg poss intrusions? Possible sandy lenses? Have int habit and possible < 1mm pheno development?? Rhy intrusive on contact? Clast?
Comment,DAC with fingering layers of VFG RHY or SDST that contains T-DS-PY
Comment,DAC WITH MINOR SLST. MINOR LEUCOXENE. DLT FINGER FROM 1346.4 TO 1346.4M
Comment,DAC WITH SMALL WISPY CLT- EX FELS
Comment,DAC WITYH HORIZONS OF SMALL CLAST RICH SANDSTONE
Comment,"""Dac w/ strongly ghosted, generally clt alt fsph txt. Common brittle frac, producing mod jig fit bx which have been carb infilled w/ associated py around rims."""
Comment,"""Dac w/ strong se + si alt overprinting original txt. V patchy strongly ghosted fsph txt. Py assoc w/ fracturing but py is more extensive around these, and ds through unit."""
Lith_Desc,damp
Lith_Desc,(damp)
Lith_Desc,Damp
Lith_Desc,(Damp)
Comment,DAMP
Comment,DAMP@16M
COMMENTS,"""DAMP @ 16M.BLADE 0-13,15-25,HAMMER 13-15M."""
Comments,damp@17m
Lith_Desc,damp @ 18m
description,DAMP @ 18m.
COMMENTS,DAMP @ 18M.
Comment,DAMP @ 20M
description,DAMP @ 20M.
description,DAMP @ 21-22M.
COMMENTS,DAMP @24M
Comment,DAMP @ 24M.
Comment,DAMP @ 25M.
Comment,damp @ 25m. hole abd.
Comment,DAMP @ 25M. WATER @ 81M.
COMMENTS,DAMP @ 26M.
Comment,"""DAMP@26M.,WET@32M."""
Comments,DAMP @ 27M
Comments,DAMP @ 27M.
Comments,DAMP @28M
Comment,DAMP @ 28M
Comment,DAMP @ 28M.
description,"""DAMP 29-30, 32-33m."""
COMMENTS,DAMP @ 29M.
Lith_Desc,damp29m down
Comment,DAMP @ 30M.
Comment,DAMP@31M.
description,DAMP @ 32-33m ONLY
COMMENTS,DAMP @32M.
description,DAMP 33-34m.
Comment,DAMP @ 33M.
Comments,DAMP ~35M
Comments,DAMP ~35M.
Comment,DAMP @ 36M.
COMMENTS,DAMP @ ~37M.
Comment,DAMP @37M.
description,DAMP @ 38m.
Comments,DAMP ~ 38M.
COMMENTS,DAMP~40M.
Comments,DAMP @ 40M
Comment,DAMP @ 40M.
COMMENTS,DAMP @40M BLADE 0-45M.
Comments,"damp, 40% recovery"
Comment,damp @ 43m
Lith_Desc,damp@43m
COMMENTS,DAMP ~45M
Comments,DAMP @46M
Lith_Desc,damp 50-57m
Comment,damp @ 51m
Lith_Desc,damp@52m
Lith_Desc,damp 58-59
Lith_Desc,"damp 58-59m,amphib"
Lith_Desc,damp 60m dow
Lith_Desc,damp 60m down
Lith_Desc,damp74mdown dissem FeS
Comments,damp@9m
description,DAMP a 20-21m.
Lith_Desc,"Damp,A/A"
Lith_Desc,(damp) ab.limonite
Lith_Desc,(damp) ab. limonite
Comments,damp and claggy
Comment,DAMP AT 40M
Lith_Desc,DAMP BELOW 16m ON ROD CHANGES
Lith_Desc,damp bi granite
Description,Damp BOH; loss of return
Description,"""Damp BOH, no return"""
Comments,damp clay
Description,Damp clay
Comments,DAMP CLAY
Lith_Desc,Damp clays
Lith_Desc,Damp clays+fe frags+fe qz
Lith_Desc,Damp clays+tr qz & fe frags
Comment_2,DAMP CLAY + TRACE PISOLITES.
Comments,"""damp, clay weathered"""
Lith_Desc,"(damp),Cutinous(Li on Fe)"
Comments,"damp, few chips"
Description,"""Damp, finely micaceous gritty clay"""
Description,"Damp, finely micaceous gritty clay"
Description,"""Damp, finely micaceous gritty mafic clay"""
Description,"Damp, finely micaceous gritty mafic clay"
Description,Damp from 16m
Description,Damp from 19m; poor return
Description,Damp from 20m; poor return
Comment,DAMP FROM ~55M
Lith_Desc,Damp from 57m
Lith_Desc,damp grab sampl
Lith_Desc,damp grab sample
Comments,damp granular clay with no chips
Comments,damp granular clay with trace shale chips
Comments,DAMP GREASY LM CLAYS/WEATH MIC SILTSTONE
Lith_Desc,"damp, hammer"
Lith_Desc,damp hereon
Lith_Desc,"damp,li enriched"
Comments,"damp, limonite on fractures"
Description,Damp mafic clay
Lith_Desc,(damp)Micaceous
Lith_Desc,(damp) monor limonite
comments,"""Damp, muddy sample."""
Comments,"damp, no chips"
Comments,"damp, OCYaggy"
Description,"""Damp, poor return 24-29m"""
Description,"""Damp, poor return 27-31m"""
Comments,damp puggy clay with trace chert chips
Comments,damp puggy clay with trace chips
Lith_Desc,"damp,Qas contam"
Lith_Desc,(damp) Qz
Lith_Desc,damp sam
Lith_Desc,"damp sam 10%Lc,Ls contam"
Lith_Desc,damp sam 32-33m
Lith_Desc,damp sam 47-48m
Lith_Desc,damp sam 58-59m
Comments,damp sample
Lith_Desc,Damp sample
Lith_Desc,Damp Sample
Comment,DAMP SAMPLE
Comments,DAMP SAMPLE.
Comments,Damp sample at 97m
Lith_Desc,damp sample / foam
COMMENTS,"""DAMP SAMPLE, MINOR GROUND WATER"""
Comments,"DAMP SAMPLE, MINOR GROUND WATER"
Comment,DAMP SAMPLE/NONTRONITE B.GREEN
Comments,Damp sample - opx?
Lith_Desc,Damp Sample (Pegmatite?)
Lith_Desc,damp samples
Comments,DAMP SAMPLE/STRONLY SHEAR UM ALT TO CLAYS
Lith_Desc,"Damp Sample, Up Sap Zone"
Comments,"""Damp sample, water 21m"""
Lith_Desc,damp sams
Lith_Desc,damp sams 54-57m
Lith_Desc,damp sams fe hpan
Lith_Desc,"damp sams,Q stringers"
Lith_Desc,"damp sam,tr brittle fracture"
Lith_Desc,(damp)sand after bi Fgg
Lith_Desc,"damp, sl. bleached"
Lith_Desc,damp slightly indurated
Lith_Desc,"damp,small sam,brittle fractur"
Comments,Damp spl
Comments,Damp  spl
Comments,Damp Spl
Lith_Desc,"damps sample, tr Mb"
Comments,damp sticky clay
Lith_Desc,DAMP TO 49 METRES
Comments,damp to wet samples
Lith_Desc,"(damp),Tr Ka"
Comments,"""damp, water 33m"""
Lith_Desc,"(damp), weak limonite"
Lith_Desc,damp weathered granite
Comments,damp/wet
Description,"""Damp, wet samples"""
Comment_2,DAMP Y/BR CLAY - WATER INJECT.
Comment,"""D AND L GN COL, RSR/MCS, MMV, S CHLORITIC, SCH."""
COMMENTS,DANP @ 2OM.
Comments,darg fg serpentinite with white silica chps with incorperated magnetite
COMMENTS,"""""""Dark"""
Comments,dark amphibolite & psammite & qzveining with pyrite
Comment,DARK AND QTZ POOR
Comment,DARK ANGULAR CLT ALT'D CLASTS TO 5mm WHITE QTZ 1-3mm
Comment,DARK ANGULAR CLT ALT'D CLASTS TO 5mm WHITE QTZ 1mm
Comment,DARK ANGULAR DACITE CLASTS IN PALE SHEARED MATRIX
Comments,dark apple green clays
Comment,"""dark apple green clays, EOH. prob mafic parent"""
Comment,"""dark apple green clays, ferruginous nodules minor, prob mafic parent, EOH."""
Comments,"dark apple green clays				Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
4725	Karara_C	RL004	0	1	Qas	LUU									Qas	C			RD	OR																						Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
4726	Karara_C	RL004	1	2	Czc	LUU									Czc	C			or																			pisolitic gravels				Reg	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
4727	Karara_C	RL004	2	4	Lf_Czl	LUU									Czl	C			br																							Lf	Minjar Database.mdb tblGeology DavyhurstGBG_Database					hw
4728	Karara_C	RL004	4	10	Lf_Czl	LUU									Czl	C			br																			"
Comments,dark apple green clays (sometimes mod silicified) with ferruginous fragments
Comment,"""dark apple green clays, v.weak greasy feel, EOH."""
Comments,"dark apple green clays, v.weak greasy feel, EOH."
Comments,"""dark area, similar to earlier 'veins'"""
Comments,dark black and finely laminated at mm scale with local silty beds; moderately to strongly magnetic EOH 440.7m
Description,Dark black magnetite?
Comments,dark black; non to weakly magnetic; width accentuated by low core angle
Description,dark black pyritic shales
Comments,dark black when wet
Comments,dark blue grey chert
Comments,"dark blue grey, lot of chips"
Comment_2,DARK BR CLAY + SAPROLITE.
Comment_2,DARK BR/GY RCY.
Comments,Dark brown
Comments,Dark brown/black talc
comments,dark brown chips in yellow clay
COMMENTS,dark brown clay
description,DARK BROWN CLAY + MINOR INDURATED CHIPS
Lith_Desc,dark brown clay mn rich
Comments,dark brown clays with ironstones and silicified chips
Comments,dark brown clays with minor sif
Comments,Dark brown ferruginous poorly sorted rounded grained coarse sand.
Comments,Dark brown (goethite) saprolite clay
Lith_Desc,Dark brown haematitic chert
Lith_Desc,Dark brown haematitic chert 2% limonitic pisolites
Lith_Desc,Dark brown haematitic gossan silicified
Comments,dark brown hard chips
Comments,dark brown hard dolerite
Comments,Dark brown hard ferricrete
Comments,dark brownish black to black; friable; some muddy seams; easily broken and rolled. Strongly magnetic
COMMENTS,Dark brownish green sandy glauconitic clays
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-30
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-31
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-32
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-33
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-34
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-35
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-36
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-37
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-38
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-39
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-40
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-41
Comment,Dark brown mass variably indurated hemc sapc clays w rare yellow gde rich clays w trace of mal 27-42
Comments,"dark brown, no talc, cruddy chips"
Comments,Dark brown oxidised BIF
Comments,Dark brown poorly sorted sand.  Wet.
Comment,"""dark brown, residual rock is an iron rock/formation of some sort"""
Lith_Desc,DARK BROWN SAPROLITE
COMMENTS,Dark brown saprolite clay
Comments,dark brown shale chips
Lith_Desc,Dark brown silicified haematitic gossan
COMMENTS,Dark brown sligtly oxidised glauconitic siltstone
Comments,dark brown to black; with some light orange brown friable sandy layers
Comments,dark brown to dark green clays with very small brown;green chips. Highly weathered mafic
Comments,dark brown to red brown with abundant friable magnetite and some BIF zones; with hard goethitic patches; softish
Comments,Dark brown wet ferruginous poorly sorted sand.
Comments,"""Dark brow red ferruginised Sif mineralised hem, goethite"""
Comment_2,DARK BR/PU CLAY
Comments,dark brwon and bright green semiplastic clays and ironstones (highly weathered ultramafic?)
Comments,Dark chips with quartzite/crystalline limestone??
Comments,"dark choc brown, no chips"
Comments,dark chocolate brown
Description,Dark clay; possibly organic
Comment,"""Dark CLT looks like bands, brownish tinge."""
COMMENTS,Dark colored
COMMENTS,Dark colored amphibolite
COMMENTS,Dark Colored amphibolite
COMMENTS,Dark colored amphibolite + broken ground
COMMENTS,Dark colored amphibolite +/- FI
COMMENTS,Dark colored amphibolite-plus FPG
Comments,Dark colored basalt
Comments,Dark colored basalt (amphibolite)
Comments,Dark colored fresh basalt (amphibolite)
COMMENTS,Dark colored serpentinite
COMMENTS,Dark colored unaltered amphibolite
Comments,Dark colored unaltered basalt
Comments,Dark colored unaltered basalt broken ground
COMMENTS,Dark coloured
COMMENTS,Dark coloured- amphibole rich ultramafic
COMMENTS,Dark coloured amphibolite
COMMENTS,Dark coloured amphibolite-visible actinolite
COMMENTS,Dark coloured amphobilite
Comments,Dark coloured basalt
Comments,Dark coloured basalt weakly altered
COMMENTS,Dark coloured-broken ground
COMMENTS,Dark coloured-fine grained amphibolite
Comments,Dark coloured fine grained mafic rock
Comments,Dark coloured fresh basalt
COMMENTS,Dark coloured-hard amphibolite
COMMENTS,Dark coloured-hard-broken ground
COMMENTS,Dark coloured-hard rock
COMMENTS,Dark coloured-hard rock-unaltered
COMMENTS,Dark coloured homogenous amphibolite
Comments,Dark coloured mafic rock
Comments,Dark coloured quartz porphyry
COMMENTS,Dark coloured-ultramafic rock
COMMENTS,Dark coloured unaltered amphibolite
COMMENTS,Dark coloured unaltered amphibolite-+/-aplite
Comments,Dark coloured unaltered basalt
Comments,Dark coloured unaltered basalt + Wk Se as joint planes
Comments,Dark coloured weakly weathered basalt
Comment,"""Dark DAC due to CLT alteration, Feld have been cooked and show heavily altered rims and are sheared."""
Comments,darker clay
Lith_Desc,darker colour
Comments,"darker, drop in sulphide content"
comments,"""darker FPF, less sericite alteration"""
Comments,darker gn metabasalt and 30% metasediment
Comments,"""Darker grey (AM-rich) schist, rare MT-bands"""
Lith_Desc,Darker grey green altered metagabbro
Comments,darker more mafic rich granite? - massive + mafic component from 15m - metamorphic?
Description,Darker (more mafic?) schist/amphibolite?
Comment,"""Darker patchy intense clt alteration on cm scale giving patchy appearance, quartz as above, suspect patchy clt a result of alteration of large pumice fiame"""
Comment,"""Darker saprolite, still completely clayey"""
Comment,"""darker still, clt streaking; more/larger irreg ca patches"""
Lith_Comment,Darker with mafic minerals
Comments,dark fe min
Comments,Dark ferruginous clayey saprolite
Comment,DARK FHPH INTRUSIVE SHARP TOP CONTACT IRREGULAR LOWER CONTACT
comments,dark fine grain unit (xenolith?)
Comments,dark fines; but loads of silica on crushing
Comments,dark fines; silica rich chips?
Comment,dark fs dac 'clasts' in pl gy si-se fol matrix.  Brown se highlights foln locally; fs is ca alt; small ca patches in matrix
Comment,Dark gabbroic dolerite. Asbestiform minerals in veins/fractures towards base of unit.
Comments,dark graphitic powder with trace SBS chips
COMMENTS,Dark green-amphibole ultramafic
Comment,"""DARK GREEN ANGULAR CLASTS TO 8MM, PUMICEOUS, FOW MINOR SILTSTONE INTERVAL, ABUNDANT 1-2MM BLUE QTZ"""
Comments,"dark green black, massive equigranular 1-2mm xls"
Comments,"""dark green black, non magnetic, massive, vfg,"""
Comments,dark green;brwon chips; soft when filed (ultramafics?)
Comments,dark green chips
Comments,dark green(chloritic) massive sediment friable and plastic when rolled between fingers
LITH COMMENT,dark green clay
LITH COMMENT,dark green clay+few silcrete chips
Comments,dark green clays minor goe and minor magnetite
COMMENTS,Dark green Colored
COMMENTS,Dark green colored Py and Si altered rock
COMMENTS,Dark green coloured ultramafic rock
Comments,"Dark green, FG"
Comments,dark green fragments of hard schist
Comments,dark green fragments of hard schist 
Comments,dark green friable talc ch;orite ultramafic shist diiseminated pyrite held in matrix with more massive prite occuping fracture planes as sheets. Red chlorite oxidation also forming within fracture planes.
Comments,dark green greasy feel ultramafic shist (Talcose?)
Comments,Dark green-grey
Comment,dark green grey massive feldspar phyric dacite. Abundant feldspar phenos < 5mm
Comments,dark green;grey; med grained mafic (gabbro/dolerite)
Comment,dark green grey mod foliated granular feldspar phyric dacite chl / ser foliation and groundmass. Weakly foliated
Comment,Dark green grey weakly foliated clast supported volcanic breccia with wispy Ser altn in fol groundmass.
Comment,Dark green grey weakly fol to mas matrix supported volcanic breccia pebble clasts abund near base ( grading ). WI chlorite altn in matrix.
COMMENTS,Dark green in colour-more amphibole rich
Comments,dark greenish grey laminated shales with 10_15% interbedded whitish grey siltstones to 25cm wide; with occasional pyrrhotite blebs; trace garnet porphyroblasts at 549.1m; 
Comments,dark greenish hue massive sediment friable and partially plastic between fingers; sub mm disseminated sub rounded quartz grains in matrix.
Comment,Dark green massive fine to medium grained post mineralisation dolerite carb vns throughout.
Comments,dark green; med size massice textured gabbro; mod weathered
Comment,DARK GREEN MINERALS
Comment,dark green mod-strong chloritic thinly bedded-lam slst
Comment_2,dark green poss epidote tabular crystals
Comment,DARK GREEN SAP AFTER UMAFIC+SILIC CAPROCK
Comments,dark green schistose ultramafic 
Comments,dark green shale
Comments,dark green shale with weak to mod magnetism; laminated; quartz vein breccia from 346.85 onwards
Comment,dark green silicified clays
Comments,Dark green talc blebs in chloritic shear.
Comments,Dark green talc blebs in chloritic shear. 
Comments,dark green to black weakly magnetic shales with thin BIF interbeds; trace pyrite; minor siltstone
Major Desc,"""Dark green to grey, fine grained, basalt locally grading into banded amphibolite.  Banding is due to alternating mafic rich bands due to metamorphic differentiation.  The entire interval shows a weak foliation defined by the alignment of minerals and band"""
COMMENTS,Dark green ultramafic rock
COMMENTS,Dark green unaltered amphibolite
Comments,dark green very hard basalt (meta-basalt?)
Comments,Dark green weathered basalt
Comments,dark greey banded Sif
Comments,dark grey amphibole
Lith_Desc,dark grey biotitic mafic hornfels
Comments,dark grey black
Comments,dark grey black BIF with watery green chert interbeds
Comments,dark grey/black clay
Comments,dark grey black ; finely laminated magnetite rich unit
Comments,dark grey black; graphitic sulphidic shale with abundant pyrrhotite as wisps; bedding replacements and veinlets and blebs
Comments,"dark grey black, hard, massive chips"
Comments,dark grey black ; laminated; non magnetic; with pyrrhotite streaks // bedding; graphitic; non magnetic
Comments,dark grey black laminated shales with occasional 1;3cm band of BIF to216.5 followed by shales; 
Comments,"dark grey black, massive, hard"
Comments,dark grey black shales with 5;8% pyrrhotite as disseminations; blebs and veins; occasional cubic pyrite evident on fractures
Comments,dark grey black shale with 10% pyrrhotite blebs and veins; slightly broken with mirror like planes; sheared; 
Comments,dark grey black; softish; magnetite rich with soft light brown clayish seams; commonly covered in black mud; strongly magnetic
Comments,"""dark grey black, strongly magnetic"""
Comments,dark grey black;very fine; no obvious minerals
Comments,dark grey black with no obvious quartzite beds; greenish very fine amphibole rich beds evident; slightly sandy textured with gritty greenish actinolite ? Or epidote; with minor hematite as disseminations and finr bedding parallel concentrations
Comments,dark grey brown to chocolate brown  to blackish shales  with abundant reddish to orange brown stained zones; soft; fissile; easily scratched and rolled; local indications of fine amphibole needle crystals; well bedded and laminated; 
Comments,dark grey carb'n shale EOH100m weak water flow
Lithology Description,Dark grey carbonaceous shale
Comments,dark grey chert alternating bands with 5mm scale dark red and orange hematite bands; # 2.7m core loss; before encountering dark grey chert with thin mm scale alternating bands of dark red hematite.EOH 
Lith_Desc,Dark grey chert with limonite alteration
Comments,dark grey chips
Comments,dark grey clays
Comment_2,dark grey clays + minor qtz sand
Comments,dark grey clays with calcrete
Comments,dark grey clays with calcrete pods
Comment_2,dark grey clay with some apple green epidote alteration & black shale
Lith_Comment,Dark grey coarse tonalite
Comments,"""dark grey dusty powder, trace chips"""
Lith_Desc,dark grey fest metabasalt
