0,1
Comment,"""NORMAL-GRADED BEDDING, WEAKLY FOLDED"""
Comment,"""normal graded, brecciated basal contact"""
Comment,"""normal graded, variably distributed silica clasts? With alteration rim, variable and patchy alt"""
Comment,"""normal-graded, weakly bedded, sub-rounded CA alt spots, some 2mm rounded QZ"""
Comment,"""normal-graded, zones of wispy SP stringers"""
Comment,"""NORMAL GRADING FROM SDST TO SDBX, CLASTS SUBANGULAR AND MOD SORTED, COMMON 1-3mm QTZ"""
Lith_Desc,nosam
Lith_Desc,no sam
Lith_Desc,"no sam 0-1m,poor sam"
Lith_Desc,no sam 2-3m
Comments,no sample
comments,no sample.
Comments,No sample
Comments,No sample.
Lith_Desc,"     ""   (No Sample)"""
WEATHERING_COMMENT,No Sample
Comments,NO SAMPLE
comments,No Sample 0-1m
Lith_Desc,no sample 10 - 11 m
Comment,"""NO SAMPLE 16-17M,EOH."""
Comments,"NO SAMPLE 16-17M,EOH."
Comments,NO SAMPLE -1M MISSED FROM 24-36 - OFFSIDER MISTAKE
COMMENTS,no sample 1st 2m
COMMENTS,no sample 1st metre
Lith_Desc,no sample 28-29m
Lith_Desc,no sample 34-35 wet 34m down
Lith_Desc,no sample 39-40m wet 40m
Comments,No sample 5-9m
COMMENTS,no sample at times
Comments,"""NO SAMPLE BEING RETURNED DUE TO AMOUNT OF WATER AND CLAYS IN HOLE, ONLY ROCK FLOUR """
Lith_Desc,"no sample,blocked in rods"
Comments,No sample; broken ground
Comments,no sample; cavities and water only
Comment,no sample - cavity
Comments,"no sample, cavity"
Comments,NO SAMPLE  CAVITY
Comments,NO SAMPLE - CAVITY
Comments,NOSAMPLE - CAVITY
Comment,No sample collected
Comments,No Sample Due to RC Pre Collar.
Comments,No Sample Due to RC Pre Collar.  Rock appeared to be Hematite in varying proportions
Comments,No Sample Due to RC Pre Collar.  Rock appeared to be Hematite with Magnetite in the last 3 or so metres of cuttings
Lith_Desc,"No sample for 27-28m,RAB hole"
COMMENTS,NO SAMPLE - HAMMER PUSHED INTO DAMP GRO
Comments,NO SAMPLE HEAVY CONTAMINATION
Comments,"NO SAMPLE, HWF"
comments,"""No sample, lost when blowing water from the hole"""
Comments,NO SAMPLE NO DRILL RETURNS
Comments,"NO SAMPLE,  NO DRILL RETURNS"
Comments,no sample on rod change
Comments,no sample pile
comments,No sample. Possible previous workings. May of deflected hole downwards.
Comments,no sample recovered
Comments,No sample recovered
Comments,no sample recovered; but obviously soil
Comments,no sample return
Comments,No sample return
Comment,No sample return?
Comment,NO SAMPLE RETURN
Lith_Desc,"no sample return,cavity in Go"
Comments,no sample returned
comments,No sample returned
Comments,NO SAMPLE RETURNED
Comments,No sample returned blow out of collar with strong water flow.
Comment,No sample returned cavity?
Comments,no sample returned - sample system blockage
Comments,"""NO SAMPLE RETURNED, SAMPLE WASHED AWAY"""
Comments,NO SAMPLE RETURN Sif ?
Comments,NO SAMPLE RETURN Sif?
Comments,NO SAMPLE RETURN - WATER INJECTION TO EOH
comments,No sample return. Water in stope
Comments,no samples
Comments,No sample STOPE
Comments,No Sample - STOPE
Comments,No sample taken
Comments,No sample.  Very moist clays; cant dry hole out.  Water injection trial.
Comments,NO SAMPLE - VOID
Comment,No sample void space
Comments,No sample.  Water injection to try to get hole dawn and sample out.  
Comments,no sample wet
Comments,no sample wet; canned hole 128m
Comments,"No saple, HWL"
Comments,No saple return
Lith_Desc,No segregations
Lith_Desc,No Ser
comments,"""no siderite, no visible po."""
Comment,No signifcant return
Lith_Desc,No significant alteration associated with
Comment,No significant return
Comments,"No solid core in tray. Loose detrital clasts of Hem & H-G, 2-45mm dia. Red clay matrix washed away."
Lith_Desc,No spinifex texture. Higher sulphide content very
Lith_Desc,no sulfides evident
Comments,no sulphide in qtz
Lith_Desc,No sulphide or veining.
Comments,No sulphides noted. E
Comment,No Sulphides. QV apparently conc into a single large vein
Comments,NOT 100% ABOUT THIS
Comments,NOT 100% SURE ABOUT
Comment,Not affected by faulting.
Comments,notalc
Comments,no talc
Comments,"no talc,"
Comments,no talc and no chips
Comments,"no talc, brown, limonitic chips"
Comments,"no talc, hard brown, vfg"
Comments,"no talc, just a powder"
Comments,"no talc, limonite stained"
Comments,"no talc, massive"
Comments,"no talc, massive, vfg"
Comments,"no talc, no chips"
Comments,"no talc, no hrd chips"
Comments,"no talc, non magnetic"
Comments,no talc or chips
Comments,no talc or magnetite
Comments,no talc or serpentine
Comments,"no talc, powder"
Comments,"no talc, probable sediment"
Comments,"no talc, puggy"
Comments,"no talc, puggy clay"
Comments,"no , talc rich powder"
Comments,"no talc, small chips"
Comments,"no talc, trace chips"
Comments,no talc when sieved
Comments,no talc yet
Lith_Desc,Not as foliated as earl. holes
Comments,not as magnetic
Comments,not as magnetic as above
Comments,"""not as magnetic, with grunerite layers"""
Comments,not as many chert chips
Comments,not as schistose
Description,Not as strong magnetism
Comments,not as talcose
Comments,NOT CLEAR IF HEALED BRECCIA OR A CRYSTALLINE TUFF.  SULPHIDES APPEAR TO BE PYRRHOTITE AND PYRITE.
Comments,NOT CLEAR IF REALLY BIOTITE OR JUST CHLORITE STAINED FROM WEATHERING.
Comments,NOT CLEAR WHERE OAL ENDS AND SPU STARTS
Comments,not complete- see chips
Comments,Note - exyra sample collected in first 10m
Comments,Note ; exyra sample collected in first 10m
Lith_Desc,Note. increase magnetic response
Lith_Desc,Not entirely siliceous - probably banded
Comment,Note the gradual decrease in Fe discolouration away from the vein
comments,NOTE; upper contact fields should be empty
comments,"not excesssively talcy, hence Abm??"
Comments,"no texture, amorphous crud"
Comments,no texture evident
Comments,no texture evident in laterite
Comments,no texture obvious
Lith_Desc,"No texture or identifying features, felsic porphyry as a guess Nature of quartz grains continues to suggest felsic porphyry"
Comments,no textures evident
Comments,"no texture , siliceous cap"
Lith_Desc,not foliated
Comments,"""not foliated, could be overprinting of secondary texture"""
Lith_Desc,"Not foliated,hit recogn.bedrk"
Comments,"""NOT FOLIATED, NOT SURE OF ROCK TYPE."""
Comments,not fresh
Comments,not garnet unsure; qtz and something else???
Comments,Not geologically logged
Comment,NOT GREASY
Lith_Desc,not highly foliated
Lith_Desc,Not highly foliated
Comments,nothing diagnostic
Lith_Desc,Nothing like gabbro
Comments,Noticable decrease in carbonates. Very minor fizz.
Description/Notes,Noticeable biotite content from now onwards
COMMENTS,NOT INSITU
Comments,Not late; associated with porphry.
Comments,not logged
Comments,Not logged
Comments,Not Logged
Comments,NOT LOGGED. M.F
Comments,Not logged? PAB
Comments,Not Magnetic
Comments,NOT MAGNETIC
Comments,not magnetic but blockyand banded
Comments,not many hard chips
Comments,not measured due to soft core - estimated
Comments,"""NOT MUCH SAMPLE, VERY FINE"""
Comments,not much talc
COMMENTS,(not porphyritic)
comments,"""not porphyry, no mafics observed"""
Comments,not quite as magnetic
COMMENTS,NOT QUITE HARDPAN
Comments,Not recorded
Comments,Notronite clays
Comments,"""not same as prev dyk, more felsic? prev like gabbr"""
Comments,Not sampled
Comments,Not sampled.Detritals on ground.
Comments,not sheared
Comments,NOT silicified pallid saprolite
Lith_Desc,Not so bi rich
Comments,not so Fe rich
comments,not strongly altered
Comments,NOTSURE ABOUT THIS O
comments,NOTSURE ABOUT THIS ONE
Comments,NOT SURE IF ALLUVIAL KAOLIN CLAY OR HIGHLY WEATHERED FELSIC SAPROLITE?
Comments,not sure if it is BIF or ferruginised shales
comments,"""not sure if it would be a """"phyllite"""", but intensely talc-chlorite altered."""
Comments,Not sure if the qtz is alteration
COMMENTS,not sure if this is quaternary or tertiary
Comment,not sure of comp *PET*??
Comments,Not sure of rock type?
Comments,NOT SURE WHAT THIS IS...
Comments,Not sure whether its interbedded ultramafic or cht alt� the cht? Is bedding concordant
Comments,Not sure Ye-bn Rd-bn pisolite
Comments,not talcose
Comments,not talcy
comments,not the usual mottled zone - red & yellowy-brown instead of red & white
comments,not very sulphidic.
Comment,No typical FTO texture discernable.
Comment,"""NO UPPER CONTACT DUE TO CORE LOSS, LOWER COTACT IS V SHARP"""
Comments,No veining
Comments,"""No veining, Fx 67.9m"""
Comments,"""No veining, Fx 88.3, 89.1 & 95.5m"""
Lith_Desc,No veining or significant alteration
comments,no veining present
Comments,"""NO VEINING, UNDEFORMED."""
Comments,no veins
Comments,no visable`foliation
Comments,No visible biotite
Comments,No visible Cp
Description,NO visible magnetite
Description,NO visible magnetite 
Description,NO visible magnetite just black cherty rock
Lith_Desc,No visible spinifex texture.
Lith_Desc,No visible structure or original texture
Comments,no visible sulphides
Comment,NO VISIBLE VITRINITE
Comments,now a fracture
Comments,No Water Return
Comments,"""No water return, EO NQ"""
Comments,now bedded at larger scale; slightly more silty; possibly with fine green amphiboles; finely schistose parallel to bedding
Comments,now coarser with 3-5mm stubby ex pyroxenes
Comments,"""now flat, schistose"""
Comments,now harder; more competent material; with freckly appearance; fragments have a reddish streak; somenodules have definite clastic texture;hard to tell if this material is colluvium or in situ lateritic duricrust
Comment,No white Pheno's
Comments,now massive talcose chips
Comments,now schistose
Comments,"""now schistose, chloritic"""
Comments,now slightly limonite stained
Comments,now with dark bluish grey magnetite rich beds; good striped appearance
Comments,now with talc
COMMENTS,NQ
Major Desc,NQ2
Comments,NQ2 only
Lith_Desc,NQ core from 75.3-86m
Comment,"""NQ core start, no orientation yet, dip too variable"""
Comments,NQ starts 116.8m
Comments,NQ Wedge
Comment,NQ wedge begins at 276.86m
Comments,"""NQ Wedge, EOH at 333.6m"""
comments,NR
Comments,NS
VEINING_COMMENTS,NS;
Comments,NS -  ACI between (80 - 81.50)
Comment_2,N-saprolite
Comments,N - saprolite/saprock
Comment_2,N-scl - fg massive Mv
Comment_2,N-scl - saprolite clays
VEINING_COMMENTS,NS;Core loss
Comments,Nsd
Comments,NS - includes ACI/V contact
VEINING_COMMENTS,NS;No Sample - core loss
Comments,NSR - bit blocked and hit water
Lith_Desc,"NSR,sample collected at collar"
Lith_Desc,NSRtn
COMMENTS,NSS+isolated rk frags
Major Desc,ns tn grc dykes cross-cut the sequence.
Comments,nterbedded chert with silt
Desc11,NTN
Comments,Nuggety Cp
Comment,Numerous 1cm thick dolerite fingers.
Comment,"""Numerous 2-10mm rarely >10mm Ca filled angular clasts, ?relict amygdales, patches of <2-3mm Ca altered clasts downhole - ?? after f'spar"""
Comment,"""Numerous angular to subrounded siliceous clasts, more abundant qz grains towards base of interval"""
Comments,Numerous BIF
Comments,"numerous chips, includesbands of chert"
Comments,numerous chips sercite qtz schist
Comments,"numerous chips, sercite qtz schist inc: bands of chert"
Comments,"numerous chips, some with ex-pyrite pite"
Comment,"""Numerous clt altered subangular to stretched phenocrysts after f'spar, minor blebs of sphalerite associated with clt-ca alteration, qz-ca-clt veins"""
Comment,NUMEROUS DLT FINGERS
Comment,NUMEROUS DLT FINGERS. PALE PINK/BROWN LEUCOXENE-MAYBE SPHALERITE
Comment,"""numerous f-mg fol chl/carb alt dolerites into silic alt FSPH dacite, 534.8 slickensides on graphite? Shear surface perp to core axis, patches euhed pyr<3mm, erratic orient of dac/dol contacts"""
Comments,numerous hairline fractures with chl/se sevidges
Comment,"""numerous inclusions of strongly silicified sediment?, crystalline sphalerite"""
Comment,Numerous intervals of coherent DAC
Comment,"""Numerous large irregularly shaped clt altered patches, ? After xenoliths or alteration feature, sharp to diffuse boundaries"""
Comments,"""NUMEROUS LITHIC FRAGS, LOSSLY CEMENTED TOGETHER.  SEEN IN PREVIOUS DIAMOND HOLES AT MOYAGEE"""
Comment,NUMEROUS QTZ FE STAINED FRAC FROM 16.1m
Comment,Numerous qz-ca-clt filled shear (?) zones with minor slickenside development
Comment,NUMEROUS SHEAR ZONES WITH DESTROYED FSPARS. DLT FINGER FROM 902.3-903
Comment,numerous small dark grey quartz grains
Lith_Desc,Numerous small pisolite nodules.
Comments,Numerous small quartz veinlets
Comments,"""Numerous small quartz veinlets, Fx 117.7m"""
Comments,"""Numerous small quartz veinlets, Fx 37.6 & 38.9m"""
Comments,NUMEROUS SMALL SHEARS
Comments,"""numerous small thin qtz veins align to flattening structures prob result of intense local defn, result in pronounced fabric S1, regular qtz vein orrientation, lacks sulphides S1//QV prob shear zone"""
comments,Numerous spots of cb? (1-5mm) disseminated throughout or forming ribons/bands.
Comment,Numerous subangular white phenocrysts (?f'spar)
Comment,"""Numerous veining, could be veining instead of FLTZ"""
Comment,Numerous veins and veinlets
Comments,numerous vg specs & clots
comments,numerous vnlets and lathes of chlorite throughout. Weak fe alteration. Most py oxidised.
Comment,"""Numerous xcutting py stringers with minor interstitial ccp, minor soft sediment deformation"""
Comments,numnerous veins high angle to core ~5mm wide. py dissem and in veins
Comments,"n, unctous"
COMMENTS,O  5
COMMENTS,O  8
Primary_Description,Oal/Osk
COMMENTS,OB
COMMENTS,OB1
COMMENTS,OB 2
COMMENTS,OB3
COMMENTS,OB 3
COMMENTS,OB4
COMMENTS,OB 4
COMMENTS,OB5
COMMENTS,OB 5
COMMENTS,OB6
COMMENTS,OB 6
COMMENTS,OB7
COMMENTS,OB 7
COMMENTS,OB74
COMMENTS,OB75
COMMENTS,OB8
COMMENTS,OB9
COMMENTS,OB95
Comment_2,O/BR CLAYS
Comment,OBSCURES DLT CONTACT
Comment,"""Obscure upper boundary into obscure pyritic biotite, granule bx ; silstone at base with lam / py // fol minor sp bands."""
Comment,obscure upper contact
Comments,"""observed here, some fresher Py in fragments mostly looks barren strongly faulted/sheraed, contact spotted"""
Comment,obvious abundant fs with thin vfg pyrite veins
COMMENTS,OBVIOUS DECREASE IN MAGNETISM
COMMENTS,OBVIOUS FINE RADIATING BLADE-LIKE XTAL RELICTS PYRITE ALT.
Comments,OBVIOUS FOLIATION IN MEDIUM GRAINED FELSIC GNEISS
Comment,"""obvious fs phenos commonly ghosted in ca alt gmass, fs up to 8mm, rare to 12mm always elong in foln, gen sericitised and not ca alt; minor qtz, rare qtz to 5mm, rnd, fract; sharp contacts to interval"""
Comments,Obvious late intrusive.
Comment,"""o/c 10m east of por, fos gns fm mgn qz porphyblasts strained -`eyes`"""
Comments,"o/c 10m east of por, fos gns fm? mgn qz porphyblasts strained -`eyes`"
Comment,o/c 50m nth. s. isoclinally fold. chrt ibd with shale. +-qz vn.
Comment,ocassional apple green clays
Comments,ocassional qtz frag's
Comments,ocassionaly silty
Comment,OC BN COL CLAY.
Comment,OC/BN COL CLAYS.
Comment,OC BN COL RSP CLAY.
Comment,OC/BN COL RSP CLAYS.
Comment,OC/BN CUTAN/R CENTRE.
Comment,OC/BN PIS.
Comment,"""oc, bn, pl col rsp-ssm/ssh."""
Comment,"""occacional amygdales, stretched CLT alt phenos"""
Comment,"""Occaisonal clasts up to 8cm, predominantly coherent"""
Comment,Occaisonal fine grain horizons with preserved feldspars
Comment,occansional small qtz
Comments,occ area of sch mins
Comment,"""occas 1-2mm qz, clt alt, patchy si/ca, dissem flecks mgt throughout"""
COMMENTS,Occasional
Comments,occasional 1-2mm chert bed
Comment,OCCASIONAL 2-3MM QTZ
Comment,"""Occasional <2-3mm subrounded qz, <7mm strained and partly ghosted f'spar define foln"""
Comment,Occasional <3mm subhedral f'spar
Comment,Occasional bands of intense SI Alt
Comment,OCCASIONAL BEDDING 1-2mm QTZ
Comment,Occasional beds of abundant rounded qz crystals
COMMENTS,"""occasional BIF unit of 0.5 cm thick, veins / patches of sulphide / pyrite @ the contact zone"""
Comments,occasional biotitic seams variably magnetic with minor interbedded shales
Comment,Occasional blue milky quartz
Comment,Occasional brecciated beds with rare 40-50mm subrounded Ca and angular stretched Py clasts. Tr jasper with thin Siliceous beds
Comment,Occasional Carbonaceous Bands increasing towards the base of unit
COMMENTS,"""occasional carbonate veins, quartz veining @ 390.85-390.88 with siliceous alteration - arsenopyrite. Copper band @ 391.47m"""
Comment,occasional carby bands
Comment,Occasional Carby Bands
Comment,Occasional Ca veins with biotite flecks
Comment,Occasional CG to VCG ang to subangular intensely Si altered rip up clasts. CCP and SP associated with one clast
Comment,"""OCCASIONAL CLASTS, QTZ AND FELDS TO 2mm"""
Comments,Occasional Clay Bands
Comment,"""Occasional Clay Bands, Dirty, Blocked cyclone may have contaminated samples"""
Comment,Occasional Clayey Bands
Comment,"""OCCASIONAL CLAYEY BANDS, MINOR PYRITE BLEBS, LITTLE VISIBLE VITRINITE"""
comments,occasional clay rich areas
Comment,OCCASIONAL COAL BANDS
Comment,OCCASIONAL COARSE QUARTZ GRAINED BANDS
Comment,"""OCCASIONAL COARSE QUARTZ GRAINED BANDS, NEAR TOP OF UNIT"""
comments,occasional cumulate zones.
Comments,Occasional CU zones and rare QT veins.
Comment,"""OCCASIONAL DAC HORIZONS, ABUNDANT 2MM BLUE QTZ"""
Comment,Occasional dacite clasts
Comment,Occasional Dacite lithics
Comment,"""OCCASIONAL DIRT BANDS, MINOR PYRITE BLEBS"""
Comment,Occasional EP
Lith_Desc,Occasional Epidote
Comment,Occasional feld xtals in horizons
Comments,Occasional feox grains 10% Limonite/Heamatite
Comments,Occasional feox grains 5% Limonite/Haematite
Comment,Occasional Ferriginous bands
Comment,Occasional ferruginous bands
Comment,"""Occasional 'ghosted' f'spar p'crysts in si altered zones, rare large si-rich dac clasts"""
Comment,Occasional Gravel Clasts
comments,occasional inclusions of ch rich mafics
COMMENTS,occasional in-situ breccia
Comment_2,OCCASIONAL IRONSTONE FRAGS
Comment,Occasional jasperlite lamina
Comment,"""Occasional laminations, grades downhole to sdst"""
Comments,OCCASIONAL LARGE FELDSPARS
Comment,Occasional lava lobes. Angular chloritic clasts
Comment,occasional light apple green clays obsvd.
Comments,occasionally calcareous
Comments,occasionally ferruginous
COMMENTS,"""occasionally inter layered by 2 cm thick of BIF unit @ 200.20, 200.43 m"""
Lith_Desc,occasionally Serpentine-Rich
COMMENTS,"""occasionally shows wk bedded, very thin bands of magnetite? in it, veins/patches of qtz/car, pr of veins/patches of sul"""
Comment,"""Occasionally weakly foliated, <5-7mm Qz, zones containing Clt and/or ca altered clasts - ? After feldspar"""
Comment,occasionally well pres to ghosted and Ca alt feld; <2mm qtz throughout
comments,occasional masses of ch altered py rich volcaniclastics
Comments,Occasional minor folding
COMMENTS,"""occasional minor qtz / carbonate veins with @ 141.80, 142.5 & 143.5mminor thin bands of magnetite"""
Comment,OCCASIONAL MST BANDS
COMMENTS,occasional orthoclase minerals
Comment,Occasional oxidized red bands
Comment,Occasional Pebble clasts
Comment,"""Occasional pebbly horizons, broken ground at 829m"""
COMMENTS,occasional pk fpr
Comments,Occasional Py
Comment,OCCASIONAL PYRITE BLEBS
Comments,"""Occasional Pyrite Veins, Fine Grained Magnetite, Magnetite mixed in with Chert Bands"""
comments,occasional Qdf
Comment,"""OCCASIONAL QTZ, POTENTIAL FAULT AT BOTTOM OF INTERVAL."""
Comment,"""Occasional qtz, rounded to 2mm, feld altered to clt"""
COMMENTS,"""occasional qtz veining (1-20mm) throughout, sub-vertical qtz vein at 301.14-301.24m; 323.09-323.48m; 324.24-324.81m; 333.90-334.12m; 348.58-348.64m; 377.26-377.45m; 381.74-381.88m; 382.4-382.48m. Heavily veined with qtz at 365.52-365.92m; 379.57-379.87m.  Sub-vertical fracture at 297.48-297.64m; 298.67-298.97m; 309.17-309.32m; 312.54-312.63m; 334.27-334.65m; 338.33-338.50m; 338.89-339.64m; 340.09-340.58m; 343.72-343.96m; 351.25-352.25m; 353-353.38m; 353.47-353.74m; 353.89-354.4m; 354.76-354.85m;"""
COMMENTS,"""occasional qtz veins (1-10mm), mvol intrusions at 164.68-164.76m, minor folding, carbonate vein at 166.07-166.09m, beige/pale yellow hue off silica banding at 166.35-166.39m - weakly sericitised?"""
Comment,Occasional quartz grains
Comments,occasional quartzite bands
Comments,occasional quartzite bed; fairly variable unit bedding often contorted
Comments,OCCASIONAL QUARTZ PHENOCRYST IN CLAY SUGGESTS FOO
Comments,Occasional Quartz Veins
Comments,occasional reddish almost jasperitic beds
Comment,"""Occasional Resorbed Qtz, still some Glassy qtz also."""
Comment,OCCASIONAL SAND GRAINS
Comment,occasional sandy bands
Comment,Occasional Sandy Bands
Comment,OCCASIONAL SANDY BANDS
Comment,"""OCCASIONAL SANDY BANDS, LARGE PYRITE BLEB AT 95.05, MINOR CARBONACEOUS BAND AT 95.10"""
Comment,"""Occasional Si altered beds with some jasper and patchy Ca alteration. Bedded FG Pyrite, minor Sp and Po"""
Comments,"""Occasional Slickensided Contacts (polished magnetite) Fine Grained Magnetite, """
Comments,"""Occasional Slickensided Contacts (polished magnetite) Fine Grained Magnetite, Magnetite mixed in with Chert Bands"""
Comment,"""occasional small clear qtz, lareg si spots, pumice elongate in foliation direction"""
Comment,"""OCCASIONAL SMALL QTZ, OCCASIONAL BEDDING, SMALL BX ZONE PLL TO CORE 130.4m-131m"""
Comment,"""occasional small qtz, occasional thin beds, large 10-20cm si spots"""
Comment,occasional small qtz similar to interval 635.3-663.4m
Comment,"""occasional small qtz, T blebs of PY from 532m on"""
Comments,OCCASIONAL SPECKLES OF SULPHIDES
Lith_Desc,Occasional sp texture
Comment,"""Occasional SST bands, rare carby bands"""
Comment,OCCASIONAL SUBROUNDED CLAST TO 4CM.
Comments,Occasional trace pyr (fg-mg)
Comments,occasional trace qtz
Comments,OCCASIONAL TRACES OF S VISIBLE- QZ VN & REPLACEMENT QZ
Comment_2,OCCASIONAL VEIN QTZ FRAGS
Comments,OCCASIONAL VN QZ FRAGS
Comments,occasional weathered quartz veins. Some chlorite alteration.
Comment,occasional well rounded quartz suggests this is a foliated dac but could be massive sandstone
Comment,"""Occasional wk-mod foliated zones, thin FSPH si altered Dac band near lower contact"""
Comments,occasionaly silty
Comment,Occassional blue qtz (1-3mm)
Comment,"""Occassional carb st & veins, broken ground & fltz 83-84m"""
Comment,Occassional infrequent bedding
Comment,"""Occassional large clasts and disrupted SLST beds, clasts ~2mm round, Si alteration in SLST's only"""
Comment,"""Occassional pumice fragments, lacks quartz, mior shearing 111.5m"""
Comments,occassional qtz. frag's
Comments,"""occassional qtz. frag's, slightly green tinge to unit, possible epidote alt'n"""
Comments,occassional qtz veining
Comments,"""occassional silica filled fx, plus vugs. EOH = 93.5m"""
Comment,"""Occassional silt beds, chlorite blebs, small Py stringer 124m"""
Comments,"""occassional v thin qtz py veinlets, 3cm wide cpy vein localised at 188m"""
Comment,Occational bands of large (3-30mm) strongly chloritised clasts
Comment,OCCATIONAL DACITE COBBLES
Comments,Occational Py
Comments,OCC BROKEN PISOS IN FECY
Comments,"""Occcaasionally ductily deformed qtz & qtz carb veins and veinlets, noteably to top and base of unit. Some discordant brittle deformation noted. """
Comments,Occ. Coarse Px laths 
COMMENTS,occel chl- cs altn of intrusive
Comments,occ gn cy frags
Lith_Desc,occ.Lff
Lith_Desc,"""Occ magnetite, Silica alteration increases with depth"""
Major Desc,occ mh gravels posy cntn in a ind hmc cy.
Major Desc,occ mod tn (30cm) wide mod foliated bv.
Lith_Desc,"""Occ, narrow SI bands"""
PRIM_DESCP,Occ/Ogv
Comment,OC COL RSP CLAYS.
Comment,"""oc col rsp, rlc l gn to w col. rsp ssm-ssh."""
Comment,oc col saprolitic clay.
Comment,oc col saprolitic clay. rsp-ssh-m/m.
Comment,"""oc col, some saprolitic clays."""
Comments,occ  p gn  talc? Frags
Lith_Desc,occ.pisolite
Lith_Desc,occ. pisolite
Lith_Desc,occ. pisolite cemented
Lith_Desc,occ.pisolites
Lith_Desc,occ. pisolites cemented
Lith_Desc,occ. pisolte slasticified
Comments,OCC PISOS + DUNE SAND IN FECY
Comments,OCC PISOS IN FECY
COMMENTS,OCC. PLATY FLAKES
Comments,occ po patch very localised
Comment,Occ. QZ overrepresented in chips dute to kaolin sieving out
Comments,Occ. QzPy
comments,occ. remnent pg porphyries
Comment,"""Occ. Rhy clast, dominant dac clasts, clasts generally se alt, dac g/mass. Pat ch/t alt of g'mass. Occ sdst thin < 1cm layers. Weak - mod fol around carb vein at 795m."""
Comment,OCC SLST CLASTS
Comments,occ small barren cg qtz veins throughout
Comments,OCC SMALL PISOS
Comments,Occ Spinifex in MVB
Comment,Occ thin bx zone in sdst w/ fine laminae picked out by si/ca alt. Poss. V. weak coarsening of seds d/h.
Comment,o/c dlt/grt/mets/qtz/dlt W to E.
Comments,ocelli
Comments,"""ocelli, bx py 314.73"""
Comments,"""ocelli, dense micfrofract/stockwk"""
Comments,ocelli' type texture
Comments,oc & gn clays.
