"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid"
"208365143",27459507,"Mineralogy_3","MT",NULL,NULL,1230403
"208365142",27459507,"Mineralogy_2","CH",NULL,NULL,1230402
"208365141",27459507,"Mineralogy_1","CY",NULL,NULL,1230401
"208365140",27459507,"Text1","MX",NULL,NULL,1230399
"208365139",27459507,"Col_2","BN",NULL,NULL,1230398
"208365138",27459507,"Col_1","MV",NULL,NULL,1230397
"208365137",27459507,"Colour_Int","d",NULL,NULL,1230396
"208365136",27459507,"Regolith_Profile","US",NULL,NULL,1230394
"208365135",27459507,"Weathering_Oxide","HW",NULL,NULL,1230393
"208365134",27459507,"Code_System","GBG",NULL,NULL,1230392
"208365133",27459507,"Lith3","-",NULL,NULL,1230391
"208365132",27459507,"Lith2","-",NULL,NULL,1230390
"208365131",27459507,"Lith1","AOD",NULL,NULL,1230389
"208365130",27459507,"RockPlot","AOD",NULL,NULL,1230388
"208365129",27459507,"Priority","0",NULL,NULL,1230387
"208365128",27459507,"DataSet","WINDDINE",NULL,NULL,1230383
"138595460",18819237,"Comments","Trace Jasper",NULL,NULL,867356
"138595459",18819237,"H2O","d",NULL,NULL,867355
"138595458",18819237,"SQ","g",NULL,NULL,867354
"138595457",18819237,"Text","bdd",NULL,NULL,867341
"138595456",18819237,"Min3","jsp",NULL,NULL,867324
"138595455",18819237,"Min2","sil",NULL,NULL,867322
"138595454",18819237,"Min1","mnt",NULL,NULL,867320
"138595453",18819237,"Colour1","gy",NULL,NULL,867319
"138595452",18819237,"Gsize","fg",NULL,NULL,867318
"138595451",18819237,"Fe_Est_Grade","m",NULL,NULL,867317
"138595450",18819237,"Lith1","Sif",NULL,NULL,867313
"86512882",11474252,"Comments","kaolinitic shale",NULL,NULL,511786
"86512881",11474252,"H2O","d",NULL,NULL,511785
"86512880",11474252,"SQ","g",NULL,NULL,511784
"86512879",11474252,"Texture","bnd",NULL,NULL,511779
"86512878",11474252,"Mineralisation3","hem",NULL,NULL,511777
"86512877",11474252,"Mineralisation2","goe",NULL,NULL,511776
"86512876",11474252,"Mineralisation1","kln",NULL,NULL,511775
"86512875",11474252,"Grain","fg",NULL,NULL,511774
"86512874",11474252,"Lithology1","Ssh",NULL,NULL,511772
"86512873",11474252,"Regolith","Lk",NULL,NULL,511771
"86512872",11474252,"Colour","lbr",NULL,NULL,511769
"86513431",11474306,"Comments","black shale/minor Sif",NULL,NULL,511786
"86513430",11474306,"H2O","d",NULL,NULL,511785
"86513429",11474306,"SQ","g",NULL,NULL,511784
"86513428",11474306,"Texture","bnd",NULL,NULL,511779
"86513427",11474306,"Mineralisation3","grp",NULL,NULL,511777
"86513426",11474306,"Mineralisation2","qtz",NULL,NULL,511776
"86513425",11474306,"Mineralisation1","cly",NULL,NULL,511775
"86513424",11474306,"Grain","fg",NULL,NULL,511774
"86513423",11474306,"Lithology2","Sif",NULL,NULL,511773
"86513422",11474306,"Lithology1","Ssh",NULL,NULL,511772
"86513421",11474306,"Colour","bk",NULL,NULL,511769
"86487786",11471527,"Comments","Dgy - bk shale. 1-3mm acicular crystals {kya?}",NULL,NULL,511786
"86487785",11471527,"H2O","d",NULL,NULL,511785
"86487784",11471527,"SQ","gs",NULL,NULL,511784
"86487783",11471527,"Texture","sch",NULL,NULL,511779
"86487782",11471527,"Mineralisation2","goe",NULL,NULL,511776
"86487781",11471527,"Mineralisation1","cly",NULL,NULL,511775
"86487780",11471527,"Grain","fg",NULL,NULL,511774
"86487779",11471527,"Lithology1","Ssh",NULL,NULL,511772
"86487778",11471527,"Regolith","Lsf",NULL,NULL,511771
"86487777",11471527,"Colour","dgybk",NULL,NULL,511769
"223131714",29938020,"Comments","NS",NULL,NULL,1316921
"223131713",29938020,"Vein1","NS",NULL,NULL,1316919
"223131712",29938020,"Strength","NS",NULL,NULL,1316918
"223131711",29938020,"WATER","NS",NULL,NULL,1316917
"223131710",29938020,"Samp_Qual","NS",NULL,NULL,1316916
"223131709",29938020,"Structure","NS",NULL,NULL,1316915
"223131708",29938020,"Sulph1","NS",NULL,NULL,1316909
"223131707",29938020,"Alt1","NS",NULL,NULL,1316905
"223131706",29938020,"Mineralogy_1","NS",NULL,NULL,1316900
"223131705",29938020,"Text1","NS",NULL,NULL,1316898
"223131704",29938020,"Col_1","NS",NULL,NULL,1316896
"223131703",29938020,"Weathering_Profile","NS",NULL,NULL,1316893
"223131702",29938020,"Weathering_Oxide","NS",NULL,NULL,1316892
"223131701",29938020,"Lith3","-",NULL,NULL,1316891
"223131700",29938020,"Lith2","-",NULL,NULL,1316890
"223131699",29938020,"Lith1","NS",NULL,NULL,1316889
"223131698",29938020,"DataSet","SSTONE",NULL,NULL,1316885
"86488482",11471620,"Comments","yellow bands /act xtals; trace pyrrhotite occurs typically as mm scale foliations parallel to bedding",NULL,NULL,511786
"86488481",11471620,"Texture","bed",NULL,NULL,511779
"86488480",11471620,"Structure","fol",NULL,NULL,511778
"86488479",11471620,"Mineralisation3","aeg",NULL,NULL,511777
"86488478",11471620,"Mineralisation2","act",NULL,NULL,511776
"86488477",11471620,"Mineralisation1","mnt",NULL,NULL,511775
"86488476",11471620,"Lithology2","Ssq",NULL,NULL,511773
"86488475",11471620,"Lithology1","Sif",NULL,NULL,511772
"86488474",11471620,"Colour","gngy",NULL,NULL,511769
"20533759",2537880,"Prospect","Silverstone",NULL,NULL,116915
"20533758",2537880,"Comments","siltstone and minor qtz veinin",NULL,NULL,116914
"20533757",2537880,"Vein1 %","3",NULL,NULL,116912
"20533756",2537880,"Vein1","qz",NULL,NULL,116911
"20533755",2537880,"Structure_Intensity","M",NULL,NULL,116908
"20533754",2537880,"Structure","fo",NULL,NULL,116907
"20533753",2537880,"Mineralisation3","cy",NULL,NULL,116902
"20533752",2537880,"Mineralisation2","ch",NULL,NULL,116901
"20533751",2537880,"Mineralisation1","qz",NULL,NULL,116900
"20533750",2537880,"Colour","gnbn",NULL,NULL,116899
"20533749",2537880,"Grain_Size","vfg",NULL,NULL,116898
"20533748",2537880,"Lithology1","Ass",NULL,NULL,116896
"20533747",2537880,"Regolith","Ls",NULL,NULL,116895
"20533746",2537880,"Weathering_Intensity","mw",NULL,NULL,116894
"62808516",8094555,"H2O","d",NULL,NULL,373143
"62808515",8094555,"SQ","g",NULL,NULL,373142
"62808514",8094555,"Text","bdd",NULL,NULL,373129
"62808513",8094555,"Min3","mnt",NULL,NULL,373112
"62808512",8094555,"Min2","sil",NULL,NULL,373110
"62808511",8094555,"Min1","cly",NULL,NULL,373108
"62808510",8094555,"Colour1","brgy",NULL,NULL,373107
"62808509",8094555,"Gsize","fg",NULL,NULL,373106
"62808508",8094555,"Fe_Est_Grade","l",NULL,NULL,373105
"62808507",8094555,"Lith2","Sif",NULL,NULL,373102
"62808506",8094555,"Lith1","Ssh",NULL,NULL,373101
"62808505",8094555,"Reg","Lkf",NULL,NULL,373100
"86505095",11473481,"Comments","Bonded Red Chent BIF",NULL,NULL,511786
"86505094",11473481,"Vein1%","1",NULL,NULL,511781
"86505093",11473481,"Vein1","qtz",NULL,NULL,511780
"86505092",11473481,"Mineralisation1","mnt",NULL,NULL,511775
"86505091",11473481,"Grain","fg",NULL,NULL,511774
"86505090",11473481,"Lithology1","Sif",NULL,NULL,511772
"86505089",11473481,"Regolith","fr",NULL,NULL,511771
"138590795",18818765,"H2O","d",NULL,NULL,867355
"138590794",18818765,"SQ","g",NULL,NULL,867354
"138590793",18818765,"Vn1pc","5",NULL,NULL,867344
"138590792",18818765,"Vn1","qtz",NULL,NULL,867343
"138590791",18818765,"Text","bdd",NULL,NULL,867341
"138590790",18818765,"Min4","hem",NULL,NULL,867326
"138590789",18818765,"Min3","amp",NULL,NULL,867324
"138590788",18818765,"Min2","sil",NULL,NULL,867322
"138590787",18818765,"Min1","mnt",NULL,NULL,867320
"138590786",18818765,"Colour1","gyrd",NULL,NULL,867319
"138590785",18818765,"Gsize","fg",NULL,NULL,867318
"138590784",18818765,"Lith1","Sif",NULL,NULL,867313
"223123667",29937483,"WATER","WE",NULL,NULL,1316917
"223123666",29937483,"Samp_Qual","PS",NULL,NULL,1316916
"223123665",29937483,"Alt1","CB",NULL,NULL,1316905
"223123664",29937483,"Mineralogy_3","CB",NULL,NULL,1316902
"223123663",29937483,"Mineralogy_2","PX",NULL,NULL,1316901
"223123662",29937483,"Mineralogy_1","KF",NULL,NULL,1316900
"223123661",29937483,"Text2","FO",NULL,NULL,1316899
"223123660",29937483,"Text1","MG",NULL,NULL,1316898
"223123659",29937483,"Colour_Int","GN",NULL,NULL,1316895
"223123658",29937483,"Colour_Plot","GN",NULL,NULL,1316894
"223123657",29937483,"Weathering_Profile","F",NULL,NULL,1316893
"223123656",29937483,"Weathering_Oxide","F",NULL,NULL,1316892
"223123655",29937483,"Lith3","-",NULL,NULL,1316891
"223123654",29937483,"Lith2","AU",NULL,NULL,1316890
"223123653",29937483,"Lith1","AOD",NULL,NULL,1316889
"223123652",29937483,"DataSet","M1",NULL,NULL,1316885
"32260962",4397767,"Comments","shale",NULL,NULL,262833
"32260961",4397767,"Texture","mas",NULL,NULL,262822
"32260960",4397767,"Mineralisation1","cly",NULL,NULL,262811
"32260959",4397767,"Lithology1","Md",NULL,NULL,262805
"32260958",4397767,"Regolith","Lks",NULL,NULL,262804
"32260957",4397767,"Colour","gy",NULL,NULL,262802
"223156808",29939613,"Strength","EL",NULL,NULL,1316918
"223156807",29939613,"WATER","DR",NULL,NULL,1316917
"223156806",29939613,"Samp_Qual","GS",NULL,NULL,1316916
"223156805",29939613,"Alt1","CY",NULL,NULL,1316905
"223156804",29939613,"Mineralogy_3","GO",NULL,NULL,1316902
"223156803",29939613,"Mineralogy_2","CB",NULL,NULL,1316901
"223156802",29939613,"Mineralogy_1","CY",NULL,NULL,1316900
"223156801",29939613,"Col_2","YW",NULL,NULL,1316897
"223156800",29939613,"Col_1","BN",NULL,NULL,1316896
"223156799",29939613,"Weathering_Profile","US",NULL,NULL,1316893
"223156798",29939613,"Weathering_Oxide","EW",NULL,NULL,1316892
"223156797",29939613,"Lith3","-",NULL,NULL,1316891
"223156796",29939613,"Lith2","-",NULL,NULL,1316890
"223156795",29939613,"Lith1","AO",NULL,NULL,1316889
"223156794",29939613,"DataSet","WINDDINE",NULL,NULL,1316885
"86493349",11472143,"Texture","bnd",NULL,NULL,511779
"86493348",11472143,"Mineralisation3","mnt",NULL,NULL,511777
"86493347",11472143,"Mineralisation2","qtz",NULL,NULL,511776
"86493346",11472143,"Mineralisation1","hem",NULL,NULL,511775
"86493345",11472143,"Grain","fg",NULL,NULL,511774
"86493344",11472143,"Lithology1","Sif",NULL,NULL,511772
"86493343",11472143,"Regolith","Lkf",NULL,NULL,511771
"86493342",11472143,"Colour","br",NULL,NULL,511769
"86501979",11473105,"Comments","Magnetic",NULL,NULL,511786
"86501978",11473105,"H2O","d",NULL,NULL,511785
"86501977",11473105,"SQ","g",NULL,NULL,511784
"86501976",11473105,"Structure","mas",NULL,NULL,511778
"86501975",11473105,"Mineralisation3","qtz",NULL,NULL,511777
"86501974",11473105,"Mineralisation2","sil",NULL,NULL,511776
"86501973",11473105,"Mineralisation1","mnt",NULL,NULL,511775
"86501972",11473105,"Grain","Fg",NULL,NULL,511774
"86501971",11473105,"Lithology1","Sif",NULL,NULL,511772
"86501970",11473105,"Regolith","fr",NULL,NULL,511771
"86501969",11473105,"Colour","gy   ",NULL,NULL,511769
"186383777",24743049,"Alt Des2","4P",NULL,NULL,1119794
"186383776",24743049,"Alt Min2","HM",NULL,NULL,1119793
"186383775",24743049,"Alt Des1","4P",NULL,NULL,1119792
"186383774",24743049,"Alt Min1","SK",NULL,NULL,1119791
"186383773",24743049,"Hardness","H",NULL,NULL,1119781
"186383772",24743049,"Weathering","M",NULL,NULL,1119780
"186383771",24743049,"Grainsize","F",NULL,NULL,1119779
"186383770",24743049,"Colour","2BR",NULL,NULL,1119778
"186383769",24743049,"Lithology1","BIF",NULL,NULL,1119772
"186404705",24745627,"Alt Des1","1P",NULL,NULL,1119792
"186404704",24745627,"Alt Min1","CL",NULL,NULL,1119791
"186404703",24745627,"Hardness","S",NULL,NULL,1119781
"186404702",24745627,"Weathering","H",NULL,NULL,1119780
"186404701",24745627,"Grainsize","F",NULL,NULL,1119779
"186404700",24745627,"Colour","2BR",NULL,NULL,1119778
"186404699",24745627,"Texture1","LM",NULL,NULL,1119773
"186404698",24745627,"Lithology1","SSH",NULL,NULL,1119772
"223133179",29938110,"Strength","M",NULL,NULL,1316918
"223133178",29938110,"WATER","DR",NULL,NULL,1316917
"223133177",29938110,"Mineralogy_2","CY",NULL,NULL,1316901
"223133176",29938110,"Mineralogy_1","KF",NULL,NULL,1316900
"223133175",29938110,"Text1","MG",NULL,NULL,1316898
"223133174",29938110,"Col_2","Bl",NULL,NULL,1316897
"223133173",29938110,"Col_1","GN",NULL,NULL,1316896
"223133172",29938110,"Weathering_Profile","SR",NULL,NULL,1316893
"223133171",29938110,"Weathering_Oxide","SW",NULL,NULL,1316892
"223133170",29938110,"Lith3","-",NULL,NULL,1316891
"223133169",29938110,"Lith2","-",NULL,NULL,1316890
"223133168",29938110,"Lith1","AU",NULL,NULL,1316889
"223133167",29938110,"DataSet","SSTONE",NULL,NULL,1316885
"129536919",17355302,"Comments","""strongly brecciated , serpentinite.  """,NULL,NULL,792336
"129536918",17355302,"Structure Intensity","s",NULL,NULL,792327
"129536917",17355302,"Structure","fol",NULL,NULL,792326
"129536916",17355302,"Mineralisation3","tlc",NULL,NULL,792319
"129536915",17355302,"Mineralisation2","srp",NULL,NULL,792318
"129536914",17355302,"Mineralisation1","srp",NULL,NULL,792317
"129536913",17355302,"Colour","gn   ",NULL,NULL,792316
"129536912",17355302,"Grain Size","fg  ",NULL,NULL,792315
"129536911",17355302,"Lithology 1","Aus  ",NULL,NULL,792313
"129536910",17355302,"Regolith","Fr ",NULL,NULL,792312
"129536909",17355302,"Weathering Intensity","fr      ",NULL,NULL,792311
"138606104",18820401,"H2O","d",NULL,NULL,867355
"138606103",18820401,"SQ","g",NULL,NULL,867354
"138606102",18820401,"Text","bdn",NULL,NULL,867341
"138606101",18820401,"Min4","mnt",NULL,NULL,867326
"138606100",18820401,"Min3","cly",NULL,NULL,867324
"138606099",18820401,"Min2","goe",NULL,NULL,867322
"138606098",18820401,"Min1","sil",NULL,NULL,867320
"138606097",18820401,"Colour1","gn",NULL,NULL,867319
"138606096",18820401,"Gsize","fg",NULL,NULL,867318
"138606095",18820401,"Fe_Est_Grade","l",NULL,NULL,867317
"138606094",18820401,"Lith2","Ssh",NULL,NULL,867314
"138606093",18820401,"Lith1","Sif",NULL,NULL,867313
"138606092",18820401,"Reg","Lsf",NULL,NULL,867312
"223136859",29938346,"Comments","sw with veins",NULL,NULL,1316921
"223136858",29938346,"Vein1","QC",NULL,NULL,1316919
"223136857",29938346,"Strength","H",NULL,NULL,1316918
"223136856",29938346,"Samp_Qual","GS",NULL,NULL,1316916
"223136855",29938346,"Structure","SSF",NULL,NULL,1316915
"223136854",29938346,"Sulph1_per","0.1",NULL,NULL,1316910
"223136853",29938346,"Sulph1","PY",NULL,NULL,1316909
"223136852",29938346,"Mineralogy_3","SE",NULL,NULL,1316902
"223136851",29938346,"Mineralogy_2","TA",NULL,NULL,1316901
"223136850",29938346,"Mineralogy_1","CH",NULL,NULL,1316900
"223136849",29938346,"Text1","SF",NULL,NULL,1316898
"223136848",29938346,"Col_1","OL",NULL,NULL,1316896
"223136847",29938346,"Colour_Int","l",NULL,NULL,1316895
"223136846",29938346,"Weathering_Profile","F",NULL,NULL,1316893
"223136845",29938346,"Weathering_Oxide","F",NULL,NULL,1316892
"223136844",29938346,"Lith3","-",NULL,NULL,1316891
"223136843",29938346,"Lith2","-",NULL,NULL,1316890
"223136842",29938346,"Lith1","AUT",NULL,NULL,1316889
"223136841",29938346,"DataSet","SSTONE",NULL,NULL,1316885
"208370962",27459787,"MAPINFO_ID","867245",NULL,NULL,1230427
"208370961",27459787,"Comments","NS",NULL,NULL,1230425
"208370960",27459787,"Flag","NS",NULL,NULL,1230424
"208370959",27459787,"Vein1","NS",NULL,NULL,1230420
"208370958",27459787,"Strength","NS",NULL,NULL,1230419
"208370957",27459787,"WATER","NS",NULL,NULL,1230418
"208370956",27459787,"Samp_Qual","NS",NULL,NULL,1230417
"208370955",27459787,"Structure","NS",NULL,NULL,1230416
"208370954",27459787,"Sulph1","NS",NULL,NULL,1230410
"208370953",27459787,"Alt1","NS",NULL,NULL,1230406
"208370952",27459787,"Mineralogy_1","NS",NULL,NULL,1230401
"208370951",27459787,"Text1","NS",NULL,NULL,1230399
"208370950",27459787,"Col_1","NS",NULL,NULL,1230397
"208370949",27459787,"Regolith_Profile","SR",NULL,NULL,1230394
"208370948",27459787,"Weathering_Oxide","SW",NULL,NULL,1230393
"208370947",27459787,"Code_System","GBG",NULL,NULL,1230392
"208370946",27459787,"Lith3","-",NULL,NULL,1230391
"208370945",27459787,"Lith2","-",NULL,NULL,1230390
"208370944",27459787,"Lith1","NS",NULL,NULL,1230389
"208370943",27459787,"RockPlot","NS",NULL,NULL,1230388
"208370942",27459787,"Priority","0",NULL,NULL,1230387
"208370941",27459787,"DataSet","WINDDINE",NULL,NULL,1230383
"208384748",27460431,"MAPINFO_ID","869064",NULL,NULL,1230427
"208384747",27460431,"WATER","DA",NULL,NULL,1230418
"208384746",27460431,"Samp_Qual","GS",NULL,NULL,1230417
"208384745",27460431,"Alt1_INT","s",NULL,NULL,1230407
"208384744",27460431,"Alt1","HM",NULL,NULL,1230406
"208384743",27460431,"Mineralogy_4","GR",NULL,NULL,1230404
"208384742",27460431,"Mineralogy_3","CH",NULL,NULL,1230403
"208384741",27460431,"Mineralogy_2","SI",NULL,NULL,1230402
"208384740",27460431,"Mineralogy_1","HM",NULL,NULL,1230401
"208384739",27460431,"Text2","SH",NULL,NULL,1230400
"208384738",27460431,"Text1","BD",NULL,NULL,1230399
"208384737",27460431,"Col_2","PP",NULL,NULL,1230398
"208384736",27460431,"Col_1","OR",NULL,NULL,1230397
"208384735",27460431,"Colour_Int","d",NULL,NULL,1230396
"208384734",27460431,"Regolith_Profile","SR",NULL,NULL,1230394
"208384733",27460431,"Weathering_Oxide","SW",NULL,NULL,1230393
"208384732",27460431,"Code_System","GBG",NULL,NULL,1230392
"208384731",27460431,"Lith3","-",NULL,NULL,1230391
"208384730",27460431,"Lith2","-",NULL,NULL,1230390
"208384729",27460431,"Lith1","ACI",NULL,NULL,1230389
"208384728",27460431,"RockPlot","ACI",NULL,NULL,1230388
"208384727",27460431,"Priority","0",NULL,NULL,1230387
"208384726",27460431,"DataSet","WINDDINE",NULL,NULL,1230383
"235815341",31785731,"H2O","d",NULL,NULL,1390523
"235815340",31785731,"SQ","g",NULL,NULL,1390522
"235815339",31785731,"Text","bdd",NULL,NULL,1390509
"235815338",31785731,"Min2","cly",NULL,NULL,1390490
"235815337",31785731,"Min1","sil",NULL,NULL,1390488
"235815336",31785731,"Colour1","wh",NULL,NULL,1390487
"235815335",31785731,"Gsize","fg",NULL,NULL,1390486
"235815334",31785731,"Fe_Est_Grade","l",NULL,NULL,1390485
"235815333",31785731,"Lith2","S",NULL,NULL,1390482
"235815332",31785731,"Lith1","Sct",NULL,NULL,1390481
"86530154",11476047,"Comments","?!",NULL,NULL,511786
"86530153",11476047,"Texture","bnd",NULL,NULL,511779
"86530152",11476047,"Mineralisation2","cht",NULL,NULL,511776
"86530151",11476047,"Mineralisation1","cly",NULL,NULL,511775
"86530150",11476047,"Grain","vfg",NULL,NULL,511774
"86530149",11476047,"Lithology1","Slc",NULL,NULL,511772
"86530148",11476047,"Regolith","Lsf",NULL,NULL,511771
"86530147",11476047,"Colour","lgnye",NULL,NULL,511769
"103450546",13618722,"Comments","whitish to blue grey mottled with moderately magnetic BIF wisps still evident; with some quartzite beds and limestone; bedding irregular and wispy; locally brecciated; with extensive whitish to cream yellow colored mottled areas; possible very fine local ",NULL,NULL,620827
"103450545",13618722,"Vn1pc","5",NULL,NULL,620815
"103450544",13618722,"Vn1","pyo",NULL,NULL,620814
"103450543",13618722,"Text","bdd",NULL,NULL,620812
"103450542",13618722,"Alt1_S","m",NULL,NULL,620803
"103450541",13618722,"Alt1","cct",NULL,NULL,620801
"103450540",13618722,"Min3","cct",NULL,NULL,620795
"103450539",13618722,"Min2","sil",NULL,NULL,620793
"103450538",13618722,"Min1","mnt",NULL,NULL,620791
"103450537",13618722,"Colour1","wh",NULL,NULL,620790
"103450536",13618722,"Gsize","vfg",NULL,NULL,620789
"103450535",13618722,"Lith2","Ssq",NULL,NULL,620785
"103450534",13618722,"Lith1","Sif",NULL,NULL,620784
"86497681",11472620,"Vein1%","0.1",NULL,NULL,511781
"86497680",11472620,"Vein1","qtz",NULL,NULL,511780
"86497679",11472620,"Texture","mas",NULL,NULL,511779
"86497678",11472620,"Mineralisation2","qtz",NULL,NULL,511776
"86497677",11472620,"Mineralisation1","mnt",NULL,NULL,511775
"86497676",11472620,"Grain","fg",NULL,NULL,511774
"86497675",11472620,"Lithology1","Sif",NULL,NULL,511772
"86497674",11472620,"Colour","gybk",NULL,NULL,511769
"86479901",11470414,"Comments","Mixed Mm/metagabbro + Sif (riebeckite/amphibole rock) sulphide - (fg) pyrite?",NULL,NULL,511786
"86479900",11470414,"Texture","grn",NULL,NULL,511779
"86479899",11470414,"Structure","bnd",NULL,NULL,511778
"86479898",11470414,"Mineralisation2","mnt",NULL,NULL,511776
"86479897",11470414,"Mineralisation1","amp",NULL,NULL,511775
"86479896",11470414,"Grain","Mg",NULL,NULL,511774
"86479895",11470414,"Lithology2","Sif",NULL,NULL,511773
"86479894",11470414,"Lithology1","Mm",NULL,NULL,511772
"86479893",11470414,"Weathering Intensity","Fr",NULL,NULL,511770
"86479892",11470414,"Colour","gygn",NULL,NULL,511769
"86481763",11470660,"Comments","irreg wispy bedding",NULL,NULL,511786
"86481762",11470660,"Lithology1","Spt",NULL,NULL,511772
"86481761",11470660,"Colour","gy   ",NULL,NULL,511769
"208375498",27459999,"MAPINFO_ID","862572",NULL,NULL,1230427
"208375497",27459999,"Comments","BIF",NULL,NULL,1230425
"208375496",27459999,"Strength","H",NULL,NULL,1230419
"208375495",27459999,"WATER","WE",NULL,NULL,1230418
"208375494",27459999,"Samp_Qual","GS",NULL,NULL,1230417
"208375493",27459999,"Alt1","HM",NULL,NULL,1230406
"208375492",27459999,"Mineralogy_2","SI",NULL,NULL,1230402
"208375491",27459999,"Mineralogy_1","HM",NULL,NULL,1230401
"208375490",27459999,"Text2","BD",NULL,NULL,1230400
"208375489",27459999,"Text1","FG",NULL,NULL,1230399
"208375488",27459999,"Col_2","BN",NULL,NULL,1230398
"208375487",27459999,"Col_1","BK",NULL,NULL,1230397
"208375486",27459999,"Colour_Int","m",NULL,NULL,1230396
"208375485",27459999,"Regolith_Profile","LS",NULL,NULL,1230394
"208375484",27459999,"Weathering_Oxide","MW",NULL,NULL,1230393
"208375483",27459999,"Code_System","GBG",NULL,NULL,1230392
"208375482",27459999,"Lith3","-",NULL,NULL,1230391
"208375481",27459999,"Lith2","-",NULL,NULL,1230390
"208375480",27459999,"Lith1","ACI",NULL,NULL,1230389
"208375479",27459999,"RockPlot","ACI",NULL,NULL,1230388
"208375478",27459999,"Priority","0",NULL,NULL,1230387
"208375477",27459999,"DataSet","WINDDINE",NULL,NULL,1230383
"86506036",11473573,"H2O","d",NULL,NULL,511785
"86506035",11473573,"SQ","G",NULL,NULL,511784
"86506034",11473573,"Texture","mas",NULL,NULL,511779
"86506033",11473573,"Structure","bnd",NULL,NULL,511778
"86506032",11473573,"Mineralisation2","qtz",NULL,NULL,511776
"86506031",11473573,"Mineralisation1","mnt",NULL,NULL,511775
"86506030",11473573,"Grain","fg",NULL,NULL,511774
"86506029",11473573,"Lithology1","Sif",NULL,NULL,511772
"86506028",11473573,"Colour","dgy",NULL,NULL,511769
"138603044",18820094,"Comments","Fresh unit of thinly bedded BIF;slightly weathered beds locally.Chert beds contorted btn 57;57.3m;57.8;58.3m. Minor faulting btn 55.8;56.3m.",NULL,NULL,867356
"138603043",18820094,"Slf1pc","1",NULL,NULL,867348
"138603042",18820094,"Slf1","pyr",NULL,NULL,867347
"138603041",18820094,"Vn1pc","1",NULL,NULL,867344
"138603040",18820094,"Vn1","qtz",NULL,NULL,867343
"138603039",18820094,"Text","bdd",NULL,NULL,867341
"138603038",18820094,"Min3","cht",NULL,NULL,867324
"138603037",18820094,"Min2","sil",NULL,NULL,867322
"138603036",18820094,"Min1","mnt",NULL,NULL,867320
"138603035",18820094,"Colour1","gy",NULL,NULL,867319
"138603034",18820094,"Gsize","vfg",NULL,NULL,867318
"138603033",18820094,"Fe_1","MOM",NULL,NULL,867315
"138603032",18820094,"Lith1","Sif",NULL,NULL,867313
"20538079",2538232,"Prospect","Silverstone",NULL,NULL,116915
"20538078",2538232,"Comments","minor calcrete",NULL,NULL,116914
"20538077",2538232,"Mineralisation2","go",NULL,NULL,116901
"20538076",2538232,"Mineralisation1","cy",NULL,NULL,116900
"20538075",2538232,"Colour","cr",NULL,NULL,116899
"20538074",2538232,"Grain_Size","vfg",NULL,NULL,116898
"20538073",2538232,"Lithology1","Czk",NULL,NULL,116896
"20538072",2538232,"Weathering_Intensity","ew",NULL,NULL,116894
"86499737",11472871,"Vein1%","3",NULL,NULL,511781
"86499736",11472871,"Vein1","qtz",NULL,NULL,511780
"86499735",11472871,"Texture","mas",NULL,NULL,511779
"86499734",11472871,"Structure","bnd",NULL,NULL,511778
"86499733",11472871,"Mineralisation3","qtz",NULL,NULL,511777
"86499732",11472871,"Mineralisation2","hem",NULL,NULL,511776
"86499731",11472871,"Mineralisation1","goe",NULL,NULL,511775
"86499730",11472871,"Grain","fg",NULL,NULL,511774
"86499729",11472871,"Lithology1","Sif",NULL,NULL,511772
"86499728",11472871,"Regolith","Lkf",NULL,NULL,511771
"86499727",11472871,"Colour","br",NULL,NULL,511769
"239511251",32315064,"m2","PY",NULL,NULL,1423119
"239511250",32315064,"pc_m2","1",NULL,NULL,1423118
"239511249",32315064,"s_m2","ST",NULL,NULL,1423117
"239511248",32315064,"m1","QZ",NULL,NULL,1423116
"239511247",32315064,"pc_m1","2",NULL,NULL,1423115
"239511246",32315064,"s_m1","AG",NULL,NULL,1423114
"239511245",32315064,"t_s","FGN",NULL,NULL,1423109
"239511244",32315064,"t_p","FIS",NULL,NULL,1423108
"239511243",32315064,"rck2","SBS",NULL,NULL,1423107
"239511242",32315064,"a_o","O",NULL,NULL,1423106
"239511241",32315064,"rck1","TMPH",NULL,NULL,1423105
"239511240",32315064,"co1","GY",NULL,NULL,1423102
"239511239",32315064,"cv1","M",NULL,NULL,1423101
"239511238",32315064,"wt","W",NULL,NULL,1423100
"239511237",32315064,"DataSet","BUGEYE",NULL,NULL,1423095
"223119262",29937215,"WATER","DR",NULL,NULL,1316917
"223119261",29937215,"Samp_Qual","GS",NULL,NULL,1316916
"223119260",29937215,"Alt2","GO",NULL,NULL,1316907
"223119259",29937215,"Alt1","CB",NULL,NULL,1316905
"223119258",29937215,"Mineralogy_3","CB",NULL,NULL,1316902
"223119257",29937215,"Mineralogy_2","GO",NULL,NULL,1316901
"223119256",29937215,"Mineralogy_1","CY",NULL,NULL,1316900
"223119255",29937215,"Text1","FG",NULL,NULL,1316898
"223119254",29937215,"Colour_Int","YW",NULL,NULL,1316895
"223119253",29937215,"Colour_Plot","YW",NULL,NULL,1316894
"223119252",29937215,"Weathering_Profile","LS",NULL,NULL,1316893
"223119251",29937215,"Weathering_Oxide","EW",NULL,NULL,1316892
"223119250",29937215,"Lith3","-",NULL,NULL,1316891
