id,dhgeologyid,attributecolumn,attributevalue,modifieddate,modifiedby,mrtdetailid
138587345,18818442,Fe_2,HOM,NULL,NULL,867316
138587344,18818442,Fe_1,GOM,NULL,NULL,867315
138587343,18818442,Lith2,S,NULL,NULL,867314
138587342,18818442,Lith1,Sif,NULL,NULL,867313
138587341,18818442,Reg,Lsf,NULL,NULL,867312
208358432,27459173,MAPINFO_ID,861705,NULL,NULL,1230427
208358431,27459173,Strength,VL,NULL,NULL,1230419
208358430,27459173,Mineralogy_2,KF,NULL,NULL,1230402
208358429,27459173,Mineralogy_1,CY,NULL,NULL,1230401
208358428,27459173,Text1,MX,NULL,NULL,1230399
208358427,27459173,Col_1,CR,NULL,NULL,1230397
208358426,27459173,Colour_Int,l,NULL,NULL,1230396
208358425,27459173,Regolith_Profile,LS,NULL,NULL,1230394
208358424,27459173,Weathering_Oxide,EW,NULL,NULL,1230393
208358423,27459173,Code_System,GBG,NULL,NULL,1230392
208358422,27459173,Lith3,-,NULL,NULL,1230391
208358421,27459173,Lith2,-,NULL,NULL,1230390
208358420,27459173,Lith1,AFV,NULL,NULL,1230389
208358419,27459173,RockPlot,AFV,NULL,NULL,1230388
208358418,27459173,Priority,0,NULL,NULL,1230387
208358417,27459173,DataSet,WINDDINE,NULL,NULL,1230383
208380572,27460235,MAPINFO_ID,869366,NULL,NULL,1230427
208380571,27460235,Vein1,QZ,NULL,NULL,1230420
208380570,27460235,Strength,H,NULL,NULL,1230419
208380569,27460235,WATER,DR,NULL,NULL,1230418
208380568,27460235,Samp_Qual,GS,NULL,NULL,1230417
208380567,27460235,Alt1_INT,s,NULL,NULL,1230407
208380566,27460235,Alt1,HM,NULL,NULL,1230406
208380565,27460235,Mineralogy_3,SI,NULL,NULL,1230403
208380564,27460235,Mineralogy_2,HM,NULL,NULL,1230402
208380563,27460235,Mineralogy_1,CH,NULL,NULL,1230401
208380562,27460235,Text1,FG,NULL,NULL,1230399
208380561,27460235,Col_2,BN,NULL,NULL,1230398
208380560,27460235,Col_1,RD,NULL,NULL,1230397
208380559,27460235,Colour_Int,d,NULL,NULL,1230396
208380558,27460235,Regolith_Profile,LS,NULL,NULL,1230394
208380557,27460235,Weathering_Oxide,MW,NULL,NULL,1230393
208380556,27460235,Code_System,GBG,NULL,NULL,1230392
208380555,27460235,Lith3,-,NULL,NULL,1230391
208380554,27460235,Lith2,-,NULL,NULL,1230390
208380553,27460235,Lith1,AB,NULL,NULL,1230389
208380552,27460235,RockPlot,AB,NULL,NULL,1230388
208380551,27460235,Priority,0,NULL,NULL,1230387
208380550,27460235,DataSet,WINDDINE,NULL,NULL,1230383
186388761,24743682,Hardness,H,NULL,NULL,1119781
186388760,24743682,Weathering,E,NULL,NULL,1119780
186388759,24743682,Grainsize,M,NULL,NULL,1119779
186388758,24743682,Colour,2RD,NULL,NULL,1119778
186388757,24743682,Lithology1,OAL,NULL,NULL,1119772
138584676,18818176,Comments,EVIDENCE OF HARD QTZ VEINS,NULL,NULL,867356
138584675,18818176,H2O,D,NULL,NULL,867355
138584674,18818176,SQ,G,NULL,NULL,867354
138584673,18818176,Text,MAS,NULL,NULL,867341
138584672,18818176,Min4,PYR,NULL,NULL,867326
138584671,18818176,Min3,QTZ,NULL,NULL,867324
138584670,18818176,Min2,SIL,NULL,NULL,867322
138584669,18818176,Min1,MNT,NULL,NULL,867320
138584668,18818176,Colour1,GY,NULL,NULL,867319
138584667,18818176,Gsize,VFG,NULL,NULL,867318
138584666,18818176,Fe_Est_Grade,M,NULL,NULL,867317
138584665,18818176,Fe_1,MOM,NULL,NULL,867315
138584664,18818176,Lith1,SIF,NULL,NULL,867313
138584663,18818176,Weath_I,F,NULL,NULL,867311
208365147,27459507,MAPINFO_ID,861875,NULL,NULL,1230427
208365146,27459507,Strength,L,NULL,NULL,1230419
208365145,27459507,WATER,WE,NULL,NULL,1230418
208365144,27459507,Samp_Qual,GS,NULL,NULL,1230417
208365143,27459507,Mineralogy_3,MT,NULL,NULL,1230403
208365142,27459507,Mineralogy_2,CH,NULL,NULL,1230402
208365141,27459507,Mineralogy_1,CY,NULL,NULL,1230401
208365140,27459507,Text1,MX,NULL,NULL,1230399
208365139,27459507,Col_2,BN,NULL,NULL,1230398
208365138,27459507,Col_1,MV,NULL,NULL,1230397
208365137,27459507,Colour_Int,d,NULL,NULL,1230396
208365136,27459507,Regolith_Profile,US,NULL,NULL,1230394
208365135,27459507,Weathering_Oxide,HW,NULL,NULL,1230393
