id,collarid,fromdepth,todepth,units,accuracy,modifieddate,modifiedby,mrtfileid
8094577,548922,111,112,NULL,NULL,NULL,NULL,16206
8094578,548922,112,126,NULL,NULL,NULL,NULL,16206
8094579,548922,126,128,NULL,NULL,NULL,NULL,16206
8094580,548922,128,131,NULL,NULL,NULL,NULL,16206
8094581,548922,131,132,NULL,NULL,NULL,NULL,16206
8094582,548922,132,139,NULL,NULL,NULL,NULL,16206
8094583,548922,139,140,NULL,NULL,NULL,NULL,16206
8094584,548922,140,144,NULL,NULL,NULL,NULL,16206
8094585,548922,144,145,NULL,NULL,NULL,NULL,16206
8094586,548922,145,169,NULL,NULL,NULL,NULL,16206
8094587,548922,169,170,NULL,NULL,NULL,NULL,16206
8094588,548922,170,186,NULL,NULL,NULL,NULL,16206
8094589,548922,186,187,NULL,NULL,NULL,NULL,16206
8094590,548922,187,240,NULL,NULL,NULL,NULL,16206
8094606,548924,0,3,NULL,NULL,NULL,NULL,16206
8094607,548924,3,4,NULL,NULL,NULL,NULL,16206
8094608,548924,4,7,NULL,NULL,NULL,NULL,16206
8094609,548924,7,9,NULL,NULL,NULL,NULL,16206
8094610,548924,9,12,NULL,NULL,NULL,NULL,16206
8094611,548924,12,13,NULL,NULL,NULL,NULL,16206
8094612,548924,13,16,NULL,NULL,NULL,NULL,16206
8094613,548924,16,20,NULL,NULL,NULL,NULL,16206
8094614,548924,20,24,NULL,NULL,NULL,NULL,16206
8094615,548924,25,28,NULL,NULL,NULL,NULL,16206
8094616,548924,28,33,NULL,NULL,NULL,NULL,16206
8094617,548924,33,35,NULL,NULL,NULL,NULL,16206
8094618,548924,35,37,NULL,NULL,NULL,NULL,16206
8094619,548924,37,40,NULL,NULL,NULL,NULL,16206
8094620,548924,40.3,65.3,NULL,NULL,NULL,NULL,16206
8094621,548924,65.3,66.5,NULL,NULL,NULL,NULL,16206
8094622,548924,66.5,81.6,NULL,NULL,NULL,NULL,16206
8094623,548924,81.6,175.62,NULL,NULL,NULL,NULL,16206
8094624,548924,175.62,178.75,NULL,NULL,NULL,NULL,16206
8094625,548924,178.75,198.4,NULL,NULL,NULL,NULL,16206
8094626,548925,0,3,NULL,NULL,NULL,NULL,16206
8094627,548925,3,6,NULL,NULL,NULL,NULL,16206
8094628,548925,6,8,NULL,NULL,NULL,NULL,16206
8094629,548925,8,9,NULL,NULL,NULL,NULL,16206
8094630,548925,9,11,NULL,NULL,NULL,NULL,16206
8094631,548925,11,12,NULL,NULL,NULL,NULL,16206
8094632,548925,12,16,NULL,NULL,NULL,NULL,16206
8094633,548925,16,19,NULL,NULL,NULL,NULL,16206
8094634,548925,19,20,NULL,NULL,NULL,NULL,16206
8094635,548925,20,22,NULL,NULL,NULL,NULL,16206
8094636,548925,24,27,NULL,NULL,NULL,NULL,16206
8094637,548925,27,31,NULL,NULL,NULL,NULL,16206
8094638,548925,31,35,NULL,NULL,NULL,NULL,16206
8094639,548925,35,36,NULL,NULL,NULL,NULL,16206
8094640,548925,36,37,NULL,NULL,NULL,NULL,16206
8094641,548925,37,38,NULL,NULL,NULL,NULL,16206
8094642,548925,38,39,NULL,NULL,NULL,NULL,16206
8094643,548925,39,40,NULL,NULL,NULL,NULL,16206
8094644,548925,40.5,50.4,NULL,NULL,NULL,NULL,16206
8094645,548925,50.4,51.46,NULL,NULL,NULL,NULL,16206
8094646,548925,51.46,54.5,NULL,NULL,NULL,NULL,16206
8094647,548925,54.5,61.6,NULL,NULL,NULL,NULL,16206
8094648,548925,61.6,63.4,NULL,NULL,NULL,NULL,16206
8094649,548925,63.4,80.4,NULL,NULL,NULL,NULL,16206
8094650,548925,80.4,154,NULL,NULL,NULL,NULL,16206
8094651,548925,154,224.4,NULL,NULL,NULL,NULL,16206
8094652,548925,224.4,225.1,NULL,NULL,NULL,NULL,16206
8094653,548925,225.1,239,NULL,NULL,NULL,NULL,16206
8094654,548925,239,251.8,NULL,NULL,NULL,NULL,16206
8094655,548925,251.8,254.3,NULL,NULL,NULL,NULL,16206
8094656,548925,254.3,260.7,NULL,NULL,NULL,NULL,16206
8094657,548925,260.7,263.2,NULL,NULL,NULL,NULL,16206
8094658,548925,263.2,275.44,NULL,NULL,NULL,NULL,16206
8094659,548925,275.44,288.3,NULL,NULL,NULL,NULL,16206
8094660,548925,288.3,293.9,NULL,NULL,NULL,NULL,16206
8094661,548925,293.9,296.1,NULL,NULL,NULL,NULL,16206
8094662,548925,296.1,319.5,NULL,NULL,NULL,NULL,16206
8094663,548925,319.5,324.9,NULL,NULL,NULL,NULL,16206
8094664,548925,324.9,327.35,NULL,NULL,NULL,NULL,16206
8094665,548925,327.35,353.2,NULL,NULL,NULL,NULL,16206
2539149,153834,0,1,NULL,NULL,NULL,NULL,5255
2539150,153834,1,2,NULL,NULL,NULL,NULL,5255
2539151,153834,2,7,NULL,NULL,NULL,NULL,5255
2539152,153834,7,10,NULL,NULL,NULL,NULL,5255
2539153,153834,10,16,NULL,NULL,NULL,NULL,5255
2539154,153834,16,23,NULL,NULL,NULL,NULL,5255
2539155,153834,23,24,NULL,NULL,NULL,NULL,5255
2539156,153834,24,25,NULL,NULL,NULL,NULL,5255
2539157,153834,25,26,NULL,NULL,NULL,NULL,5255
2539158,153834,26,27,NULL,NULL,NULL,NULL,5255
2539159,153834,27,28,NULL,NULL,NULL,NULL,5255
2539160,153834,28,30,NULL,NULL,NULL,NULL,5255
2539161,153834,30,31,NULL,NULL,NULL,NULL,5255
2539162,153834,31,32,NULL,NULL,NULL,NULL,5255
2539163,153834,32,36,NULL,NULL,NULL,NULL,5255
2539164,153834,36,38,NULL,NULL,NULL,NULL,5255
2539165,153834,38,40,NULL,NULL,NULL,NULL,5255
2539166,153834,40,41,NULL,NULL,NULL,NULL,5255
2539167,153834,41,43,NULL,NULL,NULL,NULL,5255
2539168,153834,43,51.5,NULL,NULL,NULL,NULL,5255
2539169,153834,51.5,54,NULL,NULL,NULL,NULL,5255
2539170,153834,54,55,NULL,NULL,NULL,NULL,5255
2539171,153834,55,56,NULL,NULL,NULL,NULL,5255
2539172,153834,56,59,NULL,NULL,NULL,NULL,5255
2539173,153834,59,63,NULL,NULL,NULL,NULL,5255
2539174,153834,63,64,NULL,NULL,NULL,NULL,5255
2539175,153834,64,70,NULL,NULL,NULL,NULL,5255
2539176,153834,70,73,NULL,NULL,NULL,NULL,5255
2539177,153834,73,74,NULL,NULL,NULL,NULL,5255
2539178,153834,74,75,NULL,NULL,NULL,NULL,5255
2539179,153834,75,76,NULL,NULL,NULL,NULL,5255
2539180,153834,76,77,NULL,NULL,NULL,NULL,5255
2539181,153834,77,81,NULL,NULL,NULL,NULL,5255
2539182,153834,81,82,NULL,NULL,NULL,NULL,5255
8094365,548917,0,19,NULL,NULL,NULL,NULL,16206
8094366,548917,19,27,NULL,NULL,NULL,NULL,16206
8094367,548917,27,31,NULL,NULL,NULL,NULL,16206
8094368,548917,31,39,NULL,NULL,NULL,NULL,16206
8094369,548917,39,41,NULL,NULL,NULL,NULL,16206
8094370,548917,41,50,NULL,NULL,NULL,NULL,16206
8094371,548917,50,51,NULL,NULL,NULL,NULL,16206
8094372,548917,51,54,NULL,NULL,NULL,NULL,16206
8094373,548917,54,55,NULL,NULL,NULL,NULL,16206
8094374,548917,55,60,NULL,NULL,NULL,NULL,16206
8094375,548917,60,61,NULL,NULL,NULL,NULL,16206
8094376,548917,61,65,NULL,NULL,NULL,NULL,16206
8094377,548917,65,73,NULL,NULL,NULL,NULL,16206
8094378,548917,73,87,NULL,NULL,NULL,NULL,16206
8094379,548917,87,93,NULL,NULL,NULL,NULL,16206
8094380,548917,93,94,NULL,NULL,NULL,NULL,16206
8094381,548917,94,103,NULL,NULL,NULL,NULL,16206
8094382,548917,103,105,NULL,NULL,NULL,NULL,16206
8094383,548917,105,109,NULL,NULL,NULL,NULL,16206
8094384,548917,109,132,NULL,NULL,NULL,NULL,16206
8094385,548917,132,133,NULL,NULL,NULL,NULL,16206
8094386,548917,133,134,NULL,NULL,NULL,NULL,16206
8094387,548917,134,138,NULL,NULL,NULL,NULL,16206
8094388,548917,138,139,NULL,NULL,NULL,NULL,16206
8094389,548917,139,156,NULL,NULL,NULL,NULL,16206
8094390,548917,156,160,NULL,NULL,NULL,NULL,16206
8094391,548917,160,173,NULL,NULL,NULL,NULL,16206
8094392,548917,173,177,NULL,NULL,NULL,NULL,16206
8094393,548917,177,180,NULL,NULL,NULL,NULL,16206
8094394,548917,180,181,NULL,NULL,NULL,NULL,16206
8094396,548917,199,200,NULL,NULL,NULL,NULL,16206
8094397,548917,200,204,NULL,NULL,NULL,NULL,16206
8094398,548917,204,214,NULL,NULL,NULL,NULL,16206
8094399,548918,0,1,NULL,NULL,NULL,NULL,16206
8094400,548918,1,2,NULL,NULL,NULL,NULL,16206
8094401,548918,2,6,NULL,NULL,NULL,NULL,16206
8094402,548918,6,9,NULL,NULL,NULL,NULL,16206
8094403,548918,9,10,NULL,NULL,NULL,NULL,16206
8094404,548918,10,13,NULL,NULL,NULL,NULL,16206
8094405,548918,13,14,NULL,NULL,NULL,NULL,16206
8094406,548918,14,15,NULL,NULL,NULL,NULL,16206
8094407,548918,15,18,NULL,NULL,NULL,NULL,16206
8094408,548918,18,20,NULL,NULL,NULL,NULL,16206
8094409,548918,20,26,NULL,NULL,NULL,NULL,16206
8094410,548918,26,28,NULL,NULL,NULL,NULL,16206
8094411,548918,28,29,NULL,NULL,NULL,NULL,16206
8094412,548918,29,31,NULL,NULL,NULL,NULL,16206
8094413,548918,31,32,NULL,NULL,NULL,NULL,16206
8094414,548918,32,33,NULL,NULL,NULL,NULL,16206
8094415,548918,33,34,NULL,NULL,NULL,NULL,16206
8094416,548918,34,37,NULL,NULL,NULL,NULL,16206
8094417,548918,37,40,NULL,NULL,NULL,NULL,16206
8094418,548918,40,42,NULL,NULL,NULL,NULL,16206
8094419,548918,42,45,NULL,NULL,NULL,NULL,16206
8094420,548918,45,46,NULL,NULL,NULL,NULL,16206
8094421,548918,46,48,NULL,NULL,NULL,NULL,16206
8094422,548918,48,49,NULL,NULL,NULL,NULL,16206
8094423,548918,49,52,NULL,NULL,NULL,NULL,16206
8094424,548918,52,53,NULL,NULL,NULL,NULL,16206
8094425,548918,53,67,NULL,NULL,NULL,NULL,16206
8094426,548918,67,70,NULL,NULL,NULL,NULL,16206
8094427,548918,70,75,NULL,NULL,NULL,NULL,16206
8094428,548918,75,77,NULL,NULL,NULL,NULL,16206
8094429,548918,77,80,NULL,NULL,NULL,NULL,16206
8094430,548918,80,86,NULL,NULL,NULL,NULL,16206
8094431,548918,86,94,NULL,NULL,NULL,NULL,16206
8094432,548918,94,96,NULL,NULL,NULL,NULL,16206
8094433,548918,96,98,NULL,NULL,NULL,NULL,16206
8094434,548918,98,107,NULL,NULL,NULL,NULL,16206
8094435,548918,107,108,NULL,NULL,NULL,NULL,16206
8094436,548918,108,109,NULL,NULL,NULL,NULL,16206
8094437,548918,109,112,NULL,NULL,NULL,NULL,16206
8094438,548918,112,116,NULL,NULL,NULL,NULL,16206
8094439,548918,116,120,NULL,NULL,NULL,NULL,16206
8094440,548918,120,136,NULL,NULL,NULL,NULL,16206
8094441,548918,136,138,NULL,NULL,NULL,NULL,16206
8094442,548918,138,141,NULL,NULL,NULL,NULL,16206
8094443,548918,141,142,NULL,NULL,NULL,NULL,16206
8094444,548918,142,154,NULL,NULL,NULL,NULL,16206
8094445,548918,154,155,NULL,NULL,NULL,NULL,16206
8094446,548918,155,173,NULL,NULL,NULL,NULL,16206
8094447,548918,173,174,NULL,NULL,NULL,NULL,16206
8094448,548918,174,177,NULL,NULL,NULL,NULL,16206
8094449,548918,177,178,NULL,NULL,NULL,NULL,16206
8094450,548918,178,181,NULL,NULL,NULL,NULL,16206
8094451,548918,181,183,NULL,NULL,NULL,NULL,16206
8094452,548918,183,186,NULL,NULL,NULL,NULL,16206
8094453,548918,186,188,NULL,NULL,NULL,NULL,16206
8094454,548918,188,189,NULL,NULL,NULL,NULL,16206
8094455,548918,189,192,NULL,NULL,NULL,NULL,16206
8094456,548918,192,193,NULL,NULL,NULL,NULL,16206
8094457,548918,193,194,NULL,NULL,NULL,NULL,16206
8094458,548918,194,195,NULL,NULL,NULL,NULL,16206
8094459,548918,195,198,NULL,NULL,NULL,NULL,16206
8094460,548919,0,2,NULL,NULL,NULL,NULL,16206
8094461,548919,2,4,NULL,NULL,NULL,NULL,16206
8094462,548919,4,7,NULL,NULL,NULL,NULL,16206
8094463,548919,7,15,NULL,NULL,NULL,NULL,16206
8094464,548919,15,16,NULL,NULL,NULL,NULL,16206
8094465,548919,16,19,NULL,NULL,NULL,NULL,16206
8094466,548919,19,20,NULL,NULL,NULL,NULL,16206
8094467,548919,20,21,NULL,NULL,NULL,NULL,16206
8094468,548919,21,22,NULL,NULL,NULL,NULL,16206
8094469,548919,22,23,NULL,NULL,NULL,NULL,16206
8094470,548919,23,25,NULL,NULL,NULL,NULL,16206
8094471,548919,25,40,NULL,NULL,NULL,NULL,16206
8094472,548919,40,59,NULL,NULL,NULL,NULL,16206
8094473,548919,59,63,NULL,NULL,NULL,NULL,16206
8094474,548919,63,117,NULL,NULL,NULL,NULL,16206
8094475,548919,117,122,NULL,NULL,NULL,NULL,16206
8094476,548919,122,130,NULL,NULL,NULL,NULL,16206
8094477,548919,130,164,NULL,NULL,NULL,NULL,16206
8094478,548919,164,166,NULL,NULL,NULL,NULL,16206
8094479,548919,166,198,NULL,NULL,NULL,NULL,16206
8094480,548919,198,200,NULL,NULL,NULL,NULL,16206
8094481,548919,200,234,NULL,NULL,NULL,NULL,16206
8094482,548919,234,239,NULL,NULL,NULL,NULL,16206
8094483,548919,239,240,NULL,NULL,NULL,NULL,16206
8094484,548920,0,5,NULL,NULL,NULL,NULL,16206
8094485,548920,5,12,NULL,NULL,NULL,NULL,16206
8094486,548920,12,24,NULL,NULL,NULL,NULL,16206
8094487,548920,24,28,NULL,NULL,NULL,NULL,16206
8094488,548920,28,30,NULL,NULL,NULL,NULL,16206
8094489,548920,30,32,NULL,NULL,NULL,NULL,16206
8094490,548920,32,33,NULL,NULL,NULL,NULL,16206
8094491,548920,33,43,NULL,NULL,NULL,NULL,16206
8094492,548920,43,48,NULL,NULL,NULL,NULL,16206
8094493,548920,48,49,NULL,NULL,NULL,NULL,16206
8094494,548920,49,50,NULL,NULL,NULL,NULL,16206
8094495,548920,50,54,NULL,NULL,NULL,NULL,16206
8094496,548920,54,59,NULL,NULL,NULL,NULL,16206
8094497,548920,59,65,NULL,NULL,NULL,NULL,16206
8094498,548920,65,87,NULL,NULL,NULL,NULL,16206
8094499,548920,87,91,NULL,NULL,NULL,NULL,16206
8094500,548920,91,97,NULL,NULL,NULL,NULL,16206
8094501,548920,97,100,NULL,NULL,NULL,NULL,16206
8094502,548920,100,104,NULL,NULL,NULL,NULL,16206
8094503,548920,104,106,NULL,NULL,NULL,NULL,16206
8094504,548920,106,112,NULL,NULL,NULL,NULL,16206
8094505,548920,112,113,NULL,NULL,NULL,NULL,16206
8094506,548920,113,117,NULL,NULL,NULL,NULL,16206
8094507,548920,117,118,NULL,NULL,NULL,NULL,16206
8094508,548920,118,126,NULL,NULL,NULL,NULL,16206
8094509,548920,126,133,NULL,NULL,NULL,NULL,16206
8094510,548920,133,134,NULL,NULL,NULL,NULL,16206
8094511,548920,134,138,NULL,NULL,NULL,NULL,16206
8094512,548920,138,142,NULL,NULL,NULL,NULL,16206
8094513,548920,142,144,NULL,NULL,NULL,NULL,16206
8094514,548920,144,161,NULL,NULL,NULL,NULL,16206
8094515,548920,161,162,NULL,NULL,NULL,NULL,16206
8094516,548920,162,163,NULL,NULL,NULL,NULL,16206
8094517,548920,163,166,NULL,NULL,NULL,NULL,16206
8094518,548920,166,167,NULL,NULL,NULL,NULL,16206
8094519,548920,167,172,NULL,NULL,NULL,NULL,16206
8094520,548920,172,174,NULL,NULL,NULL,NULL,16206
8094521,548920,174,175,NULL,NULL,NULL,NULL,16206
8094522,548920,175,196,NULL,NULL,NULL,NULL,16206
8094523,548920,196,203,NULL,NULL,NULL,NULL,16206
8094524,548920,203,234,NULL,NULL,NULL,NULL,16206
8094525,548920,234,239,NULL,NULL,NULL,NULL,16206
8094526,548920,239,250,NULL,NULL,NULL,NULL,16206
8094527,548921,0,2,NULL,NULL,NULL,NULL,16206
8094528,548921,2,3,NULL,NULL,NULL,NULL,16206
8094529,548921,3,6,NULL,NULL,NULL,NULL,16206
8094530,548921,6,8,NULL,NULL,NULL,NULL,16206
12263152,831902,0,1.16,NULL,NULL,NULL,NULL,23957
10086322,724525,81,83,NULL,NULL,NULL,NULL,20686
10086323,724525,83,86,NULL,NULL,NULL,NULL,20686
10086324,724525,86,92,NULL,NULL,NULL,NULL,20686
10086325,724525,92,108,NULL,NULL,NULL,NULL,20686
10086326,724526,0,3,NULL,NULL,NULL,NULL,20686
10086327,724526,3,5,NULL,NULL,NULL,NULL,20686
10086328,724526,5,9,NULL,NULL,NULL,NULL,20686
10086329,724526,9,10,NULL,NULL,NULL,NULL,20686
10086330,724526,10,21,NULL,NULL,NULL,NULL,20686
10086331,724526,21,35,NULL,NULL,NULL,NULL,20686
10086332,724526,35,36,NULL,NULL,NULL,NULL,20686
10086333,724526,36,39,NULL,NULL,NULL,NULL,20686
10086334,724526,39,47,NULL,NULL,NULL,NULL,20686
10086335,724526,47,54,NULL,NULL,NULL,NULL,20686
10086336,724526,54,55,NULL,NULL,NULL,NULL,20686
10086337,724526,55,59,NULL,NULL,NULL,NULL,20686
10086338,724526,59,63,NULL,NULL,NULL,NULL,20686
10086339,724526,63,69,NULL,NULL,NULL,NULL,20686
10086340,724526,69,73,NULL,NULL,NULL,NULL,20686
10086341,724526,73,81,NULL,NULL,NULL,NULL,20686
10086342,724526,81,84,NULL,NULL,NULL,NULL,20686
10086343,724526,84,90,NULL,NULL,NULL,NULL,20686
10086344,724526,90,92,NULL,NULL,NULL,NULL,20686
10086345,724526,92,106,NULL,NULL,NULL,NULL,20686
10086346,724526,106,107,NULL,NULL,NULL,NULL,20686
10086347,724526,107,114,NULL,NULL,NULL,NULL,20686
10086389,724529,0,5,NULL,NULL,NULL,NULL,20686
10086390,724529,5,13,NULL,NULL,NULL,NULL,20686
10086391,724529,13,15,NULL,NULL,NULL,NULL,20686
10086392,724529,15,26,NULL,NULL,NULL,NULL,20686
10086393,724529,26,28,NULL,NULL,NULL,NULL,20686
10086394,724529,28,35,NULL,NULL,NULL,NULL,20686
10086395,724529,35,43,NULL,NULL,NULL,NULL,20686
10086396,724529,43,44,NULL,NULL,NULL,NULL,20686
10086397,724529,44,45,NULL,NULL,NULL,NULL,20686
10086398,724529,45,47,NULL,NULL,NULL,NULL,20686
10086399,724529,47,50,NULL,NULL,NULL,NULL,20686
10086400,724529,50,51,NULL,NULL,NULL,NULL,20686
10086401,724529,51,54,NULL,NULL,NULL,NULL,20686
10086402,724529,54,55,NULL,NULL,NULL,NULL,20686
10086403,724529,55,66,NULL,NULL,NULL,NULL,20686
10086404,724529,66,67,NULL,NULL,NULL,NULL,20686
10086405,724529,67,69,NULL,NULL,NULL,NULL,20686
10086406,724529,69,76,NULL,NULL,NULL,NULL,20686
10086407,724529,76,78,NULL,NULL,NULL,NULL,20686
10086408,724529,78,91,NULL,NULL,NULL,NULL,20686
10086409,724529,91,92,NULL,NULL,NULL,NULL,20686
10086410,724529,92,94,NULL,NULL,NULL,NULL,20686
10086411,724529,94,120,NULL,NULL,NULL,NULL,20686
10086412,724529,120,122,NULL,NULL,NULL,NULL,20686
10086413,724529,122,124,NULL,NULL,NULL,NULL,20686
10086414,724529,124,132,NULL,NULL,NULL,NULL,20686
10086415,724529,132,133,NULL,NULL,NULL,NULL,20686
10086416,724530,0,1,NULL,NULL,NULL,NULL,20686
10086417,724530,1,4,NULL,NULL,NULL,NULL,20686
10086418,724530,4,23,NULL,NULL,NULL,NULL,20686
10086419,724530,23,32,NULL,NULL,NULL,NULL,20686
10086420,724530,32,34,NULL,NULL,NULL,NULL,20686
10086421,724530,34,42,NULL,NULL,NULL,NULL,20686
10086422,724530,42,45,NULL,NULL,NULL,NULL,20686
10086423,724530,45,59,NULL,NULL,NULL,NULL,20686
10086424,724530,59,62,NULL,NULL,NULL,NULL,20686
10086425,724530,62,63,NULL,NULL,NULL,NULL,20686
10086426,724530,63,65,NULL,NULL,NULL,NULL,20686
10086427,724530,65,67,NULL,NULL,NULL,NULL,20686
10086428,724530,67,68,NULL,NULL,NULL,NULL,20686
10086429,724530,68,71,NULL,NULL,NULL,NULL,20686
10086430,724530,71,73,NULL,NULL,NULL,NULL,20686
10086431,724530,73,76,NULL,NULL,NULL,NULL,20686
10086432,724530,76,78,NULL,NULL,NULL,NULL,20686
10086433,724530,78,80,NULL,NULL,NULL,NULL,20686
10086434,724530,80,81,NULL,NULL,NULL,NULL,20686
10086435,724530,81,83,NULL,NULL,NULL,NULL,20686
10086436,724530,83,84,NULL,NULL,NULL,NULL,20686
10086437,724530,84,86,NULL,NULL,NULL,NULL,20686
10086438,724530,86,88,NULL,NULL,NULL,NULL,20686
10086439,724530,88,93,NULL,NULL,NULL,NULL,20686
10086440,724530,93,106,NULL,NULL,NULL,NULL,20686
10086441,724530,106,114,NULL,NULL,NULL,NULL,20686
10086442,724530,114,120,NULL,NULL,NULL,NULL,20686
11475806,792948,0,1,NULL,NULL,NULL,NULL,22458
11475807,792948,1,2,NULL,NULL,NULL,NULL,22458
11475808,792948,2,3,NULL,NULL,NULL,NULL,22458
11475809,792948,3,4,NULL,NULL,NULL,NULL,22458
11475810,792948,4,5,NULL,NULL,NULL,NULL,22458
11475811,792948,5,6,NULL,NULL,NULL,NULL,22458
11475812,792948,6,7,NULL,NULL,NULL,NULL,22458
11475813,792948,7,8,NULL,NULL,NULL,NULL,22458
11475814,792948,8,9,NULL,NULL,NULL,NULL,22458
11475815,792948,9,10,NULL,NULL,NULL,NULL,22458
11475816,792948,10,11,NULL,NULL,NULL,NULL,22458
11475817,792948,11,12,NULL,NULL,NULL,NULL,22458
11475818,792948,12,13,NULL,NULL,NULL,NULL,22458
11475819,792948,13,14,NULL,NULL,NULL,NULL,22458
11475820,792948,14,15,NULL,NULL,NULL,NULL,22458
11475821,792948,15,16,NULL,NULL,NULL,NULL,22458
11475822,792948,16,17,NULL,NULL,NULL,NULL,22458
11475823,792948,17,18,NULL,NULL,NULL,NULL,22458
11475824,792948,18,19,NULL,NULL,NULL,NULL,22458
11475825,792948,19,20,NULL,NULL,NULL,NULL,22458
11475826,792948,20,21,NULL,NULL,NULL,NULL,22458
11475827,792948,21,22,NULL,NULL,NULL,NULL,22458
11475828,792948,22,23,NULL,NULL,NULL,NULL,22458
11475829,792948,23,24,NULL,NULL,NULL,NULL,22458
11475830,792948,24,25,NULL,NULL,NULL,NULL,22458
11475831,792948,25,26,NULL,NULL,NULL,NULL,22458
11475832,792948,26,27,NULL,NULL,NULL,NULL,22458
11475833,792948,27,28,NULL,NULL,NULL,NULL,22458
11475834,792948,28,29,NULL,NULL,NULL,NULL,22458
11475835,792948,29,30,NULL,NULL,NULL,NULL,22458
11475836,792948,30,31,NULL,NULL,NULL,NULL,22458
11475837,792948,31,32,NULL,NULL,NULL,NULL,22458
11475838,792948,32,33,NULL,NULL,NULL,NULL,22458
11475839,792948,33,34,NULL,NULL,NULL,NULL,22458
11475840,792948,34,35,NULL,NULL,NULL,NULL,22458
11475841,792948,35,36,NULL,NULL,NULL,NULL,22458
11475842,792948,36,37,NULL,NULL,NULL,NULL,22458
11475843,792948,37,38,NULL,NULL,NULL,NULL,22458
11475844,792948,38,39,NULL,NULL,NULL,NULL,22458
11475845,792948,39,40,NULL,NULL,NULL,NULL,22458
11475846,792948,40,41,NULL,NULL,NULL,NULL,22458
11475847,792948,41,42,NULL,NULL,NULL,NULL,22458
11475848,792948,42,43,NULL,NULL,NULL,NULL,22458
11475849,792948,43,44,NULL,NULL,NULL,NULL,22458
11475850,792948,44,45,NULL,NULL,NULL,NULL,22458
11475851,792948,45,46,NULL,NULL,NULL,NULL,22458
11475852,792948,46,47,NULL,NULL,NULL,NULL,22458
11475853,792948,47,48,NULL,NULL,NULL,NULL,22458
11475854,792948,48,49,NULL,NULL,NULL,NULL,22458
11475855,792948,49,50,NULL,NULL,NULL,NULL,22458
11475856,792948,50,51,NULL,NULL,NULL,NULL,22458
11475857,792948,51,52,NULL,NULL,NULL,NULL,22458
11475858,792948,52,53,NULL,NULL,NULL,NULL,22458
11475859,792948,53,54,NULL,NULL,NULL,NULL,22458
11475860,792948,54,55,NULL,NULL,NULL,NULL,22458
11475861,792948,55,56,NULL,NULL,NULL,NULL,22458
11475862,792948,56,57,NULL,NULL,NULL,NULL,22458
11475863,792948,57,58,NULL,NULL,NULL,NULL,22458
11475864,792948,58,59,NULL,NULL,NULL,NULL,22458
11475865,792948,59,60,NULL,NULL,NULL,NULL,22458
11475866,792948,60,61,NULL,NULL,NULL,NULL,22458
11475867,792948,61,62,NULL,NULL,NULL,NULL,22458
11475868,792948,62,63,NULL,NULL,NULL,NULL,22458
11475869,792948,63,64,NULL,NULL,NULL,NULL,22458
11475870,792948,64,65,NULL,NULL,NULL,NULL,22458
11475871,792948,65,66,NULL,NULL,NULL,NULL,22458
11475872,792948,66,67,NULL,NULL,NULL,NULL,22458
11475873,792948,67,68,NULL,NULL,NULL,NULL,22458
11475874,792948,68,69,NULL,NULL,NULL,NULL,22458
11475875,792948,69,70,NULL,NULL,NULL,NULL,22458
11475876,792948,70,71,NULL,NULL,NULL,NULL,22458
11475877,792948,71,72,NULL,NULL,NULL,NULL,22458
11475878,792948,72,73,NULL,NULL,NULL,NULL,22458
11475879,792948,73,74,NULL,NULL,NULL,NULL,22458
11475880,792948,74,75,NULL,NULL,NULL,NULL,22458
11475881,792948,75,76,NULL,NULL,NULL,NULL,22458
11475882,792948,76,77,NULL,NULL,NULL,NULL,22458
11475883,792948,77,78,NULL,NULL,NULL,NULL,22458
11475884,792948,78,79,NULL,NULL,NULL,NULL,22458
11475885,792948,79,80,NULL,NULL,NULL,NULL,22458
11475886,792948,80,81,NULL,NULL,NULL,NULL,22458
11475887,792948,81,82,NULL,NULL,NULL,NULL,22458
11475888,792948,82,83,NULL,NULL,NULL,NULL,22458
11475889,792948,83,84,NULL,NULL,NULL,NULL,22458
11475890,792948,84,85,NULL,NULL,NULL,NULL,22458
11475891,792948,85,86,NULL,NULL,NULL,NULL,22458
11475892,792948,86,87,NULL,NULL,NULL,NULL,22458
11475893,792948,87,88,NULL,NULL,NULL,NULL,22458
11475894,792948,88,89,NULL,NULL,NULL,NULL,22458
11475895,792948,89,90,NULL,NULL,NULL,NULL,22458
11475896,792948,90,91,NULL,NULL,NULL,NULL,22458
11475897,792948,91,92,NULL,NULL,NULL,NULL,22458
11475898,792948,92,93,NULL,NULL,NULL,NULL,22458
11475899,792948,93,94,NULL,NULL,NULL,NULL,22458
11475900,792948,94,95,NULL,NULL,NULL,NULL,22458
11475901,792948,95,96,NULL,NULL,NULL,NULL,22458
11475902,792948,96,97,NULL,NULL,NULL,NULL,22458
11475903,792948,97,98,NULL,NULL,NULL,NULL,22458
11475904,792948,98,99,NULL,NULL,NULL,NULL,22458
11475905,792948,99,100,NULL,NULL,NULL,NULL,22458
11475906,792948,100,101,NULL,NULL,NULL,NULL,22458
11475907,792948,101,102,NULL,NULL,NULL,NULL,22458
11475908,792948,102,103,NULL,NULL,NULL,NULL,22458
11475909,792948,103,104,NULL,NULL,NULL,NULL,22458
11475910,792948,104,105,NULL,NULL,NULL,NULL,22458
11475911,792948,105,106,NULL,NULL,NULL,NULL,22458
11475912,792948,106,107,NULL,NULL,NULL,NULL,22458
